Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qkdw,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,TakeOption,PercentTaken,Option1,Option2,Option3,Option4,Option5,Option6,Option7,Option8,Option9,Option10,RecentAnswer,Feedback_1,Feedback_2,Feedback_3,Feedback_4,Feedback_5,Feedback_6,Feedback_7,Feedback_8,Feedback_9,Feedback_10,Feedback_11,Feedback_12,Option11,Option12,5_star,3_star,1_star
21,1614176368506,24/02/2021 14:19:28,1614176322682,0,24/02/2021 14:18:42,37649,6,task-wl3e,,10329438,5ef5b14f81670800087d5df1,3142644,,complete,,60365f6354ead971bee290a3,computer,Desktop or Laptop,Mac OS 10.14,Firefox 78.0,1440x900,1440x733,,Hybrid 5: Bruno sequence,7,10,10,10,4,2,4,D2,lose,response_button_text,639,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>795.99</strong>,<strong>749.99</strong>,<strong>1113.99</strong>,<strong>723</strong>,<strong>915</strong>,<strong>869.99</strong>,<strong>552</strong>,<strong>795.99</strong>,<strong>1229.99</strong>,<strong>673.99</strong>,,lose,lose,lose,1star,lose,lose,5star,lose,lose,3star,lose,lose,<strong>1008</strong>,<strong>769.75</strong>,Option7,Option10,Option4
22,1614176370211,24/02/2021 14:19:30,1614176324307,0,24/02/2021 14:18:44,37649,6,task-wl3e,,10329438,5ef5b14f81670800087d5df1,3142644,,complete,,60365f6354ead971bee290a3,computer,Desktop or Laptop,Mac OS 10.14,Firefox 78.0,1440x900,1440x733,,Hybrid 5: Bruno sequence,7,10,10,10,4,2,5,C3,Zone3,continue_button,1614,,,,,0,1,0,,,,,1,sequence,,,<strong>795.99</strong>,<strong>749.99</strong>,<strong>1113.99</strong>,<strong>723</strong>,<strong>915</strong>,<strong>869.99</strong>,<strong>552</strong>,<strong>795.99</strong>,<strong>1229.99</strong>,<strong>673.99</strong>,,lose,lose,lose,1star,lose,lose,5star,lose,lose,3star,lose,lose,<strong>1008</strong>,<strong>769.75</strong>,Option7,Option10,Option4
23,1614176370850,24/02/2021 14:19:30,1614176325016,0,24/02/2021 14:18:45,37649,6,task-wl3e,,10329438,5ef5b14f81670800087d5df1,3142644,,complete,,60365f6354ead971bee290a3,computer,Desktop or Laptop,Mac OS 10.14,Firefox 78.0,1440x900,1440x733,,Hybrid 5: Bruno sequence,7,10,10,10,4,2,6,D3,lose,response_button_text,701,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>795.99</strong>,<strong>749.99</strong>,<strong>1113.99</strong>,<strong>723</strong>,<strong>915</strong>,<strong>869.99</strong>,<strong>552</strong>,<strong>795.99</strong>,<strong>1229.99</strong>,<strong>673.99</strong>,,lose,lose,lose,1star,lose,lose,5star,lose,lose,3star,lose,lose,<strong>1008</strong>,<strong>769.75</strong>,Option7,Option10,Option4
24,1614176373169,24/02/2021 14:19:33,1614176327344,0,24/02/2021 14:18:47,37649,6,task-wl3e,,10329438,5ef5b14f81670800087d5df1,3142644,,complete,,60365f6354ead971bee290a3,computer,Desktop or Laptop,Mac OS 10.14,Firefox 78.0,1440x900,1440x733,,Hybrid 5: Bruno sequence,7,10,10,10,4,2,7,C4,Zone3,continue_button,2316,,,,,0,1,0,,,,,1,sequence,,,<strong>795.99</strong>,<strong>749.99</strong>,<strong>1113.99</strong>,<strong>723</strong>,<strong>915</strong>,<strong>869.99</strong>,<strong>552</strong>,<strong>795.99</strong>,<strong>1229.99</strong>,<strong>673.99</strong>,,lose,lose,lose,1star,lose,lose,5star,lose,lose,3star,lose,lose,<strong>1008</strong>,<strong>769.75</strong>,Option7,Option10,Option4
25,1614176373888,24/02/2021 14:19:33,1614176328062,0,24/02/2021 14:18:48,37649,6,task-wl3e,,10329438,5ef5b14f81670800087d5df1,3142644,,complete,,60365f6354ead971bee290a3,computer,Desktop or Laptop,Mac OS 10.14,Firefox 78.0,1440x900,1440x733,,Hybrid 5: Bruno sequence,7,10,10,10,4,2,8,D4,lose,response_button_text,710,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>795.99</strong>,<strong>749.99</strong>,<strong>1113.99</strong>,<strong>723</strong>,<strong>915</strong>,<strong>869.99</strong>,<strong>552</strong>,<strong>795.99</strong>,<strong>1229.99</strong>,<strong>673.99</strong>,,lose,lose,lose,1star,lose,lose,5star,lose,lose,3star,lose,lose,<strong>1008</strong>,<strong>769.75</strong>,Option7,Option10,Option4
26,1614176375170,24/02/2021 14:19:35,1614176329337,0,24/02/2021 14:18:49,37649,6,task-wl3e,,10329438,5ef5b14f81670800087d5df1,3142644,,complete,,60365f6354ead971bee290a3,computer,Desktop or Laptop,Mac OS 10.14,Firefox 78.0,1440x900,1440x733,,Hybrid 5: Bruno sequence,7,10,10,10,4,2,9,C5,Zone3,continue_button,1264,,,,,0,1,0,,,,,1,sequence,,,<strong>795.99</strong>,<strong>749.99</strong>,<strong>1113.99</strong>,<strong>723</strong>,<strong>915</strong>,<strong>869.99</strong>,<strong>552</strong>,<strong>795.99</strong>,<strong>1229.99</strong>,<strong>673.99</strong>,,lose,lose,lose,1star,lose,lose,5star,lose,lose,3star,lose,lose,<strong>1008</strong>,<strong>769.75</strong>,Option7,Option10,Option4
27,1614176375951,24/02/2021 14:19:35,1614176330109,0,24/02/2021 14:18:50,37649,6,task-wl3e,,10329438,5ef5b14f81670800087d5df1,3142644,,complete,,60365f6354ead971bee290a3,computer,Desktop or Laptop,Mac OS 10.14,Firefox 78.0,1440x900,1440x733,,Hybrid 5: Bruno sequence,7,10,10,10,4,2,10,D5,lose,response_button_text,764,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>795.99</strong>,<strong>749.99</strong>,<strong>1113.99</strong>,<strong>723</strong>,<strong>915</strong>,<strong>869.99</strong>,<strong>552</strong>,<strong>795.99</strong>,<strong>1229.99</strong>,<strong>673.99</strong>,,lose,lose,lose,1star,lose,lose,5star,lose,lose,3star,lose,lose,<strong>1008</strong>,<strong>769.75</strong>,Option7,Option10,Option4
28,1614176377552,24/02/2021 14:19:37,1614176331718,0,24/02/2021 14:18:51,37649,6,task-wl3e,,10329438,5ef5b14f81670800087d5df1,3142644,,complete,,60365f6354ead971bee290a3,computer,Desktop or Laptop,Mac OS 10.14,Firefox 78.0,1440x900,1440x733,,Hybrid 5: Bruno sequence,7,10,10,10,4,2,11,C6,Zone3,continue_button,1597,,,,,0,1,0,,,,,1,sequence,,,<strong>795.99</strong>,<strong>749.99</strong>,<strong>1113.99</strong>,<strong>723</strong>,<strong>915</strong>,<strong>869.99</strong>,<strong>552</strong>,<strong>795.99</strong>,<strong>1229.99</strong>,<strong>673.99</strong>,,lose,lose,lose,1star,lose,lose,5star,lose,lose,3star,lose,lose,<strong>1008</strong>,<strong>769.75</strong>,Option7,Option10,Option4
29,1614176378364,24/02/2021 14:19:38,1614176332530,0,24/02/2021 14:18:52,37649,6,task-wl3e,,10329438,5ef5b14f81670800087d5df1,3142644,,complete,,60365f6354ead971bee290a3,computer,Desktop or Laptop,Mac OS 10.14,Firefox 78.0,1440x900,1440x733,,Hybrid 5: Bruno sequence,7,10,10,10,4,2,12,D6,lose,response_button_text,805,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>795.99</strong>,<strong>749.99</strong>,<strong>1113.99</strong>,<strong>723</strong>,<strong>915</strong>,<strong>869.99</strong>,<strong>552</strong>,<strong>795.99</strong>,<strong>1229.99</strong>,<strong>673.99</strong>,,lose,lose,lose,1star,lose,lose,5star,lose,lose,3star,lose,lose,<strong>1008</strong>,<strong>769.75</strong>,Option7,Option10,Option4
30,1614176382744,24/02/2021 14:19:42,1614176336912,0,24/02/2021 14:18:56,37649,6,task-wl3e,,10329438,5ef5b14f81670800087d5df1,3142644,,complete,,60365f6354ead971bee290a3,computer,Desktop or Laptop,Mac OS 10.14,Firefox 78.0,1440x900,1440x733,,Hybrid 5: Bruno sequence,7,10,10,10,4,2,13,C7,Zone3,continue_button,4370,,,,,0,1,0,,,,,1,sequence,,,<strong>795.99</strong>,<strong>749.99</strong>,<strong>1113.99</strong>,<strong>723</strong>,<strong>915</strong>,<strong>869.99</strong>,<strong>552</strong>,<strong>795.99</strong>,<strong>1229.99</strong>,<strong>673.99</strong>,,lose,lose,lose,1star,lose,lose,5star,lose,lose,3star,lose,lose,<strong>1008</strong>,<strong>769.75</strong>,Option7,Option10,Option4
