Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qkdw,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,TakeOption,PercentTaken,Option1,Option2,Option3,Option4,Option5,Option6,Option7,Option8,Option9,Option10,RecentAnswer,Feedback_1,Feedback_2,Feedback_3,Feedback_4,Feedback_5,Feedback_6,Feedback_7,Feedback_8,Feedback_9,Feedback_10,Feedback_11,Feedback_12,Option11,Option12,5_star,3_star,1_star
102,1614169145297,24/02/2021 12:19:05,1614169145750,0,24/02/2021 12:19:05,31918,6,task-ec8d,,10323278,5e15483c946e97b46b0c2059,3140997,,complete,,60364168fa288f75aabf7b7b,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,734x592,,Hybrid 4: Bruno sequence,3,4,4,4,12,7,16,D8,lose,response_button_text,661.1149999662302,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>799.99</strong>,<strong>941.99</strong>,<strong>864</strong>,<strong>673.99</strong>,<strong>1152</strong>,<strong>1123</strong>,<strong>1083</strong>,<strong>1115.99</strong>,<strong>1763.99</strong>,<strong>720</strong>,,lose,lose,lose,5star,lose,lose,lose,lose,lose,1star,3star,lose,<strong>715</strong>,<strong>1709</strong>,Option4,Option11,Option10
103,1614169149292,24/02/2021 12:19:09,1614169149743,0,24/02/2021 12:19:09,31918,6,task-ec8d,,10323278,5e15483c946e97b46b0c2059,3140997,,complete,,60364168fa288f75aabf7b7b,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,734x592,,Hybrid 4: Bruno sequence,3,4,4,4,12,7,17,C9,Zone3,timelimit_screen,3995.6579999999376,,,,,0,1,0,,,1,,1,sequence,,,<strong>799.99</strong>,<strong>941.99</strong>,<strong>864</strong>,<strong>673.99</strong>,<strong>1152</strong>,<strong>1123</strong>,<strong>1083</strong>,<strong>1115.99</strong>,<strong>1763.99</strong>,<strong>720</strong>,,lose,lose,lose,5star,lose,lose,lose,lose,lose,1star,3star,lose,<strong>715</strong>,<strong>1709</strong>,Option4,Option11,Option10
104,1614169149809,24/02/2021 12:19:09,1614169150263,0,24/02/2021 12:19:10,31918,6,task-ec8d,,10323278,5e15483c946e97b46b0c2059,3140997,,complete,,60364168fa288f75aabf7b7b,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,734x592,,Hybrid 4: Bruno sequence,3,4,4,4,12,7,18,D9,lose,response_button_text,497.01499997172505,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>799.99</strong>,<strong>941.99</strong>,<strong>864</strong>,<strong>673.99</strong>,<strong>1152</strong>,<strong>1123</strong>,<strong>1083</strong>,<strong>1115.99</strong>,<strong>1763.99</strong>,<strong>720</strong>,,lose,lose,lose,5star,lose,lose,lose,lose,lose,1star,3star,lose,<strong>715</strong>,<strong>1709</strong>,Option4,Option11,Option10
105,1614169153806,24/02/2021 12:19:13,1614169154254,0,24/02/2021 12:19:14,31918,6,task-ec8d,,10323278,5e15483c946e97b46b0c2059,3140997,,complete,,60364168fa288f75aabf7b7b,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,734x592,,Hybrid 4: Bruno sequence,3,4,4,4,12,7,19,C10,Zone3,timelimit_screen,3995.548999999999,,,,,0,1,0,,,1,,1,sequence,,,<strong>799.99</strong>,<strong>941.99</strong>,<strong>864</strong>,<strong>673.99</strong>,<strong>1152</strong>,<strong>1123</strong>,<strong>1083</strong>,<strong>1115.99</strong>,<strong>1763.99</strong>,<strong>720</strong>,,lose,lose,lose,5star,lose,lose,lose,lose,lose,1star,3star,lose,<strong>715</strong>,<strong>1709</strong>,Option4,Option11,Option10
106,1614169154259,24/02/2021 12:19:14,1614169154715,0,24/02/2021 12:19:14,31918,6,task-ec8d,,10323278,5e15483c946e97b46b0c2059,3140997,,complete,,60364168fa288f75aabf7b7b,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,734x592,,Hybrid 4: Bruno sequence,3,4,4,4,12,7,20,D10,lose,response_button_text,436.4300000015646,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>799.99</strong>,<strong>941.99</strong>,<strong>864</strong>,<strong>673.99</strong>,<strong>1152</strong>,<strong>1123</strong>,<strong>1083</strong>,<strong>1115.99</strong>,<strong>1763.99</strong>,<strong>720</strong>,,lose,lose,lose,5star,lose,lose,lose,lose,lose,1star,3star,lose,<strong>715</strong>,<strong>1709</strong>,Option4,Option11,Option10
107,1614169158249,24/02/2021 12:19:18,1614169158700,0,24/02/2021 12:19:18,31918,6,task-ec8d,,10323278,5e15483c946e97b46b0c2059,3140997,,complete,,60364168fa288f75aabf7b7b,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,734x592,,Hybrid 4: Bruno sequence,3,4,4,4,12,7,21,C11,Zone3,timelimit_screen,3995.5840000000317,,,,,0,1,0,,,1,,1,sequence,,,<strong>799.99</strong>,<strong>941.99</strong>,<strong>864</strong>,<strong>673.99</strong>,<strong>1152</strong>,<strong>1123</strong>,<strong>1083</strong>,<strong>1115.99</strong>,<strong>1763.99</strong>,<strong>720</strong>,,lose,lose,lose,5star,lose,lose,lose,lose,lose,1star,3star,lose,<strong>715</strong>,<strong>1709</strong>,Option4,Option11,Option10
108,1614169158702,24/02/2021 12:19:18,1614169159158,0,24/02/2021 12:19:19,31918,6,task-ec8d,,10323278,5e15483c946e97b46b0c2059,3140997,,complete,,60364168fa288f75aabf7b7b,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,734x592,,Hybrid 4: Bruno sequence,3,4,4,4,12,7,22,D11,lose,response_button_text,434.8799999570474,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>799.99</strong>,<strong>941.99</strong>,<strong>864</strong>,<strong>673.99</strong>,<strong>1152</strong>,<strong>1123</strong>,<strong>1083</strong>,<strong>1115.99</strong>,<strong>1763.99</strong>,<strong>720</strong>,,lose,lose,lose,5star,lose,lose,lose,lose,lose,1star,3star,lose,<strong>715</strong>,<strong>1709</strong>,Option4,Option11,Option10
109,1614169162684,24/02/2021 12:19:22,1614169163145,0,24/02/2021 12:19:23,31918,6,task-ec8d,,10323278,5e15483c946e97b46b0c2059,3140997,,complete,,60364168fa288f75aabf7b7b,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,734x592,,Hybrid 4: Bruno sequence,3,4,4,4,12,7,23,C12,Zone3,timelimit_screen,3995.662000000011,,,,,0,1,0,,,1,,1,sequence,,,<strong>799.99</strong>,<strong>941.99</strong>,<strong>864</strong>,<strong>673.99</strong>,<strong>1152</strong>,<strong>1123</strong>,<strong>1083</strong>,<strong>1115.99</strong>,<strong>1763.99</strong>,<strong>720</strong>,,lose,lose,lose,5star,lose,lose,lose,lose,lose,1star,3star,lose,<strong>715</strong>,<strong>1709</strong>,Option4,Option11,Option10
110,1614169164580,24/02/2021 12:19:24,1614169165039,0,24/02/2021 12:19:25,31918,6,task-ec8d,,10323278,5e15483c946e97b46b0c2059,3140997,,complete,,60364168fa288f75aabf7b7b,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,734x592,,Hybrid 4: Bruno sequence,3,4,4,4,12,7,24,D12,BEST,response_button_text,1874.344999960158,,,Take this option,1,1,0,0,,,,,1,sequence,,,<strong>799.99</strong>,<strong>941.99</strong>,<strong>864</strong>,<strong>673.99</strong>,<strong>1152</strong>,<strong>1123</strong>,<strong>1083</strong>,<strong>1115.99</strong>,<strong>1763.99</strong>,<strong>720</strong>,,lose,lose,lose,5star,lose,lose,lose,lose,lose,1star,3star,lose,<strong>715</strong>,<strong>1709</strong>,Option4,Option11,Option10
111,1614169167574,24/02/2021 12:19:27,1614169168023,0,24/02/2021 12:19:28,31918,6,task-ec8d,,10323278,5e15483c946e97b46b0c2059,3140997,,complete,,60364168fa288f75aabf7b7b,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,734x592,,Hybrid 4: Bruno sequence,3,4,4,4,12,7,25,lose,advancementZone,timelimit_screen,2996.707999999984,,,,,0,1,0,,,1,,1,sequence,,,<strong>799.99</strong>,<strong>941.99</strong>,<strong>864</strong>,<strong>673.99</strong>,<strong>1152</strong>,<strong>1123</strong>,<strong>1083</strong>,<strong>1115.99</strong>,<strong>1763.99</strong>,<strong>720</strong>,,lose,lose,lose,5star,lose,lose,lose,lose,lose,1star,3star,lose,<strong>715</strong>,<strong>1709</strong>,Option4,Option11,Option10
112,1614169167658,24/02/2021 12:19:27,1614169168041,0,24/02/2021 12:19:28,31918,6,task-ec8d,,10323278,5e15483c946e97b46b0c2059,3140997,,complete,,60364168fa288f75aabf7b7b,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,734x592,,Hybrid 4: Bruno sequence,3,4,4,4,12,7,29,next,content,timelimit_screen,16.57400000002235,,,,,0,1,0,,,1,,1,sequence,,,<strong>799.99</strong>,<strong>941.99</strong>,<strong>864</strong>,<strong>673.99</strong>,<strong>1152</strong>,<strong>1123</strong>,<strong>1083</strong>,<strong>1115.99</strong>,<strong>1763.99</strong>,<strong>720</strong>,,lose,lose,lose,5star,lose,lose,lose,lose,lose,1star,3star,lose,<strong>715</strong>,<strong>1709</strong>,Option4,Option11,Option10
113,1614169167658,24/02/2021 12:19:27,1614169168056,0,24/02/2021 12:19:28,31918,6,task-ec8d,,10323278,5e15483c946e97b46b0c2059,3140997,,complete,,60364168fa288f75aabf7b7b,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,734x592,,Hybrid 4: Bruno sequence,3,4,4,,,END TASK,,,,,639762,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1614168744113,24/02/2021 12:12:24,1614168744040,0,24/02/2021 12:12:24,31918,6,task-ec8d,,10323506,5f5dfff97e4af265f584eb9d,3141061,,complete,,6036423eeb3b2f1e67ba04ae,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 86.0.4240.198,1440x900,1440x641,,Hybrid 4: Bruno sequence,3,4,4,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1614168750137,24/02/2021 12:12:30,1614168750049,0,24/02/2021 12:12:30,31918,6,task-ec8d,,10323506,5f5dfff97e4af265f584eb9d,3141061,,complete,,6036423eeb3b2f1e67ba04ae,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 86.0.4240.198,1440x900,1440x641,,Hybrid 4: Bruno sequence,3,4,4,4,1,1,1,instructions,advancementZone,timelimit_screen,6000.120000000001,,,,,0,1,0,,,1,,,instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1614168754135,24/02/2021 12:12:34,1614168754036,0,24/02/2021 12:12:34,31918,6,task-ec8d,,10323506,5f5dfff97e4af265f584eb9d,3141061,,complete,,6036423eeb3b2f1e67ba04ae,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 86.0.4240.198,1440x900,1440x641,,Hybrid 4: Bruno sequence,3,4,4,4,6,1,1,C1,Zone3,timelimit_screen,4000.079999999999,,,,,0,1,0,,,1,,1,sequence,,,<strong>811</strong>,<strong>1187.99</strong>,<strong>383.76</strong>,<strong>1133.99</strong>,<strong>989.99</strong>,<strong>667</strong>,<strong>801.99</strong>,<strong>865.99</strong>,<strong>915</strong>,<strong>1061.99</strong>,,lose,lose,5star,lose,lose,1star,lose,lose,lose,lose,3star,lose,<strong>431.76</strong>,<strong>865.99</strong>,Option3,Option11,Option6
