Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-vvbk,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,TakeOption,PercentTaken,Option1,Option2,Option3,Option4,Option5,Option6,Option7,Option8,Option9,Option10,RecentAnswer,Feedback_1,Feedback_2,Feedback_3,Feedback_4,Feedback_5,Feedback_6,Feedback_7,Feedback_8,Feedback_9,Feedback_10,Feedback_11,Feedback_12,Option11,Option12,5_star,3_star,1_star
18,1614083889223,23/02/2021 12:38:09,1614083889198,0,23/02/2021 12:38:09,27662,6,task-pmix,,10288422,5f668a416b792f26ef5ea974,3130263,,complete,,6034f16a6469c93fd79d13d7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1680x1050,1256x899,,Hybrid 2 bruno sequence,5,10,10,10,12,3,2,D1,Zone3,response_button_text,653.0000000000073,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>1032</strong>,<strong>811</strong>,<strong>1123</strong>,<strong>779</strong>,<strong>1152</strong>,<strong>431.76</strong>,<strong>1083</strong>,<strong>787</strong>,<strong>941.99</strong>,<strong>667</strong>,,lose,lose,lose,1star,lose,5star,lose,lose,lose,3star,lose,lose,<strong>917.99</strong>,<strong>1253.99</strong>,Option6,Option10,Option4
19,1614083893230,23/02/2021 12:38:13,1614083893187,0,23/02/2021 12:38:13,27662,6,task-pmix,,10288422,5f668a416b792f26ef5ea974,3130263,,complete,,6034f16a6469c93fd79d13d7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1680x1050,1256x899,,Hybrid 2 bruno sequence,5,10,10,10,12,3,3,C2,Zone3,timelimit_screen,4001,,,,,0,1,0,,,1,,1,sequence,,,<strong>1032</strong>,<strong>811</strong>,<strong>1123</strong>,<strong>779</strong>,<strong>1152</strong>,<strong>431.76</strong>,<strong>1083</strong>,<strong>787</strong>,<strong>941.99</strong>,<strong>667</strong>,,lose,lose,lose,1star,lose,5star,lose,lose,lose,3star,lose,lose,<strong>917.99</strong>,<strong>1253.99</strong>,Option6,Option10,Option4
20,1614083894592,23/02/2021 12:38:14,1614083894563,0,23/02/2021 12:38:14,27662,6,task-pmix,,10288422,5f668a416b792f26ef5ea974,3130263,,complete,,6034f16a6469c93fd79d13d7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1680x1050,1256x899,,Hybrid 2 bruno sequence,5,10,10,10,12,3,4,D2,lose,response_button_text,1369,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>1032</strong>,<strong>811</strong>,<strong>1123</strong>,<strong>779</strong>,<strong>1152</strong>,<strong>431.76</strong>,<strong>1083</strong>,<strong>787</strong>,<strong>941.99</strong>,<strong>667</strong>,,lose,lose,lose,1star,lose,5star,lose,lose,lose,3star,lose,lose,<strong>917.99</strong>,<strong>1253.99</strong>,Option6,Option10,Option4
21,1614083898587,23/02/2021 12:38:18,1614083898553,0,23/02/2021 12:38:18,27662,6,task-pmix,,10288422,5f668a416b792f26ef5ea974,3130263,,complete,,6034f16a6469c93fd79d13d7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1680x1050,1256x899,,Hybrid 2 bruno sequence,5,10,10,10,12,3,5,C3,Zone3,timelimit_screen,4001,,,,,0,1,0,,,1,,1,sequence,,,<strong>1032</strong>,<strong>811</strong>,<strong>1123</strong>,<strong>779</strong>,<strong>1152</strong>,<strong>431.76</strong>,<strong>1083</strong>,<strong>787</strong>,<strong>941.99</strong>,<strong>667</strong>,,lose,lose,lose,1star,lose,5star,lose,lose,lose,3star,lose,lose,<strong>917.99</strong>,<strong>1253.99</strong>,Option6,Option10,Option4
22,1614083899167,23/02/2021 12:38:19,1614083899107,0,23/02/2021 12:38:19,27662,6,task-pmix,,10288422,5f668a416b792f26ef5ea974,3130263,,complete,,6034f16a6469c93fd79d13d7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1680x1050,1256x899,,Hybrid 2 bruno sequence,5,10,10,10,12,3,6,D3,lose,response_button_text,546,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>1032</strong>,<strong>811</strong>,<strong>1123</strong>,<strong>779</strong>,<strong>1152</strong>,<strong>431.76</strong>,<strong>1083</strong>,<strong>787</strong>,<strong>941.99</strong>,<strong>667</strong>,,lose,lose,lose,1star,lose,5star,lose,lose,lose,3star,lose,lose,<strong>917.99</strong>,<strong>1253.99</strong>,Option6,Option10,Option4
23,1614083903162,23/02/2021 12:38:23,1614083903103,0,23/02/2021 12:38:23,27662,6,task-pmix,,10288422,5f668a416b792f26ef5ea974,3130263,,complete,,6034f16a6469c93fd79d13d7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1680x1050,1256x899,,Hybrid 2 bruno sequence,5,10,10,10,12,3,7,C4,Zone3,timelimit_screen,3999,,,,,0,1,0,,,1,,1,sequence,,,<strong>1032</strong>,<strong>811</strong>,<strong>1123</strong>,<strong>779</strong>,<strong>1152</strong>,<strong>431.76</strong>,<strong>1083</strong>,<strong>787</strong>,<strong>941.99</strong>,<strong>667</strong>,,lose,lose,lose,1star,lose,5star,lose,lose,lose,3star,lose,lose,<strong>917.99</strong>,<strong>1253.99</strong>,Option6,Option10,Option4
24,1614083903788,23/02/2021 12:38:23,1614083903764,0,23/02/2021 12:38:23,27662,6,task-pmix,,10288422,5f668a416b792f26ef5ea974,3130263,,complete,,6034f16a6469c93fd79d13d7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1680x1050,1256x899,,Hybrid 2 bruno sequence,5,10,10,10,12,3,8,D4,BEST,response_button_text,654,,,Take this option,1,1,0,0,,,,,1,sequence,,,<strong>1032</strong>,<strong>811</strong>,<strong>1123</strong>,<strong>779</strong>,<strong>1152</strong>,<strong>431.76</strong>,<strong>1083</strong>,<strong>787</strong>,<strong>941.99</strong>,<strong>667</strong>,,lose,lose,lose,1star,lose,5star,lose,lose,lose,3star,lose,lose,<strong>917.99</strong>,<strong>1253.99</strong>,Option6,Option10,Option4
25,1614083906791,23/02/2021 12:38:26,1614083906753,0,23/02/2021 12:38:26,27662,6,task-pmix,,10288422,5f668a416b792f26ef5ea974,3130263,,complete,,6034f16a6469c93fd79d13d7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1680x1050,1256x899,,Hybrid 2 bruno sequence,5,10,10,10,12,3,28,1star,advancementZone,timelimit_screen,2999,,,,,0,1,0,,,1,,1,sequence,,,<strong>1032</strong>,<strong>811</strong>,<strong>1123</strong>,<strong>779</strong>,<strong>1152</strong>,<strong>431.76</strong>,<strong>1083</strong>,<strong>787</strong>,<strong>941.99</strong>,<strong>667</strong>,,lose,lose,lose,1star,lose,5star,lose,lose,lose,3star,lose,lose,<strong>917.99</strong>,<strong>1253.99</strong>,Option6,Option10,Option4
26,1614083906854,23/02/2021 12:38:26,1614083906771,0,23/02/2021 12:38:26,27662,6,task-pmix,,10288422,5f668a416b792f26ef5ea974,3130263,,complete,,6034f16a6469c93fd79d13d7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1680x1050,1256x899,,Hybrid 2 bruno sequence,5,10,10,10,12,3,29,next,content,timelimit_screen,18,,,,,0,1,0,,,1,,1,sequence,,,<strong>1032</strong>,<strong>811</strong>,<strong>1123</strong>,<strong>779</strong>,<strong>1152</strong>,<strong>431.76</strong>,<strong>1083</strong>,<strong>787</strong>,<strong>941.99</strong>,<strong>667</strong>,,lose,lose,lose,1star,lose,5star,lose,lose,lose,3star,lose,lose,<strong>917.99</strong>,<strong>1253.99</strong>,Option6,Option10,Option4
27,1614083912827,23/02/2021 12:38:32,1614083912770,0,23/02/2021 12:38:32,27662,6,task-pmix,,10288422,5f668a416b792f26ef5ea974,3130263,,complete,,6034f16a6469c93fd79d13d7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1680x1050,1256x899,,Hybrid 2 bruno sequence,5,10,10,10,7,4,1,instructions,advancementZone,timelimit_screen,6000,,,,,0,1,0,,,1,,,instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
