Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-vvbk,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,TakeOption,PercentTaken,Option1,Option2,Option3,Option4,Option5,Option6,Option7,Option8,Option9,Option10,RecentAnswer,Feedback_1,Feedback_2,Feedback_3,Feedback_4,Feedback_5,Feedback_6,Feedback_7,Feedback_8,Feedback_9,Feedback_10,Feedback_11,Feedback_12,Option11,Option12,5_star,3_star,1_star
1,1614082951107,23/02/2021 12:22:31,1614082951014,0,23/02/2021 12:22:31,27662,6,task-s61l,,10288028,5eee0dc4b02df0070d4e7683,3130238,,complete,,6034f0b39dd7b80521d53b49,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1500x1000,1500x890,,Hybrid 2 bruno sequence,5,4,4,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1614082957021,23/02/2021 12:22:37,1614082957001,0,23/02/2021 12:22:37,27662,6,task-s61l,,10288028,5eee0dc4b02df0070d4e7683,3130238,,complete,,6034f0b39dd7b80521d53b49,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1500x1000,1500x890,,Hybrid 2 bruno sequence,5,4,4,4,1,1,1,instructions,advancementZone,timelimit_screen,6001.56,,,,,0,1,0,,,1,,,instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1614082961044,23/02/2021 12:22:41,1614082960994,0,23/02/2021 12:22:40,27662,6,task-s61l,,10288028,5eee0dc4b02df0070d4e7683,3130238,,complete,,6034f0b39dd7b80521d53b49,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1500x1000,1500x890,,Hybrid 2 bruno sequence,5,4,4,4,8,1,1,C1,Zone3,timelimit_screen,4000.994999999999,,,,,0,1,0,,,1,,1,sequence,,,<strong>779</strong>,<strong>359.76</strong>,<strong>749.99</strong>,<strong>1139.99</strong>,<strong>1155</strong>,<strong>1253.99</strong>,<strong>825.99</strong>,<strong>745.99</strong>,<strong>915</strong>,<strong>1065.99</strong>,,lose,5star,lose,lose,lose,lose,lose,1star,lose,lose,3star,lose,<strong>723</strong>,<strong>768</strong>,Option2,Option11,Option8
4,1614082965302,23/02/2021 12:22:45,1614082965259,0,23/02/2021 12:22:45,27662,6,task-s61l,,10288028,5eee0dc4b02df0070d4e7683,3130238,,complete,,6034f0b39dd7b80521d53b49,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1500x1000,1500x890,,Hybrid 2 bruno sequence,5,4,4,4,8,1,2,D1,Zone3,response_button_text,4214.839999913238,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>779</strong>,<strong>359.76</strong>,<strong>749.99</strong>,<strong>1139.99</strong>,<strong>1155</strong>,<strong>1253.99</strong>,<strong>825.99</strong>,<strong>745.99</strong>,<strong>915</strong>,<strong>1065.99</strong>,,lose,5star,lose,lose,lose,lose,lose,1star,lose,lose,3star,lose,<strong>723</strong>,<strong>768</strong>,Option2,Option11,Option8
5,1614082969274,23/02/2021 12:22:49,1614082969245,0,23/02/2021 12:22:49,27662,6,task-s61l,,10288028,5eee0dc4b02df0070d4e7683,3130238,,complete,,6034f0b39dd7b80521d53b49,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1500x1000,1500x890,,Hybrid 2 bruno sequence,5,4,4,4,8,1,3,C2,Zone3,timelimit_screen,4000.982,,,,,0,1,0,,,1,,1,sequence,,,<strong>779</strong>,<strong>359.76</strong>,<strong>749.99</strong>,<strong>1139.99</strong>,<strong>1155</strong>,<strong>1253.99</strong>,<strong>825.99</strong>,<strong>745.99</strong>,<strong>915</strong>,<strong>1065.99</strong>,,lose,5star,lose,lose,lose,lose,lose,1star,lose,lose,3star,lose,<strong>723</strong>,<strong>768</strong>,Option2,Option11,Option8
6,1614082970199,23/02/2021 12:22:50,1614082970173,0,23/02/2021 12:22:50,27662,6,task-s61l,,10288028,5eee0dc4b02df0070d4e7683,3130238,,complete,,6034f0b39dd7b80521d53b49,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1500x1000,1500x890,,Hybrid 2 bruno sequence,5,4,4,4,8,1,4,D2,BEST,response_button_text,882.85499997437,,,Take this option,1,1,0,0,,,,,1,sequence,,,<strong>779</strong>,<strong>359.76</strong>,<strong>749.99</strong>,<strong>1139.99</strong>,<strong>1155</strong>,<strong>1253.99</strong>,<strong>825.99</strong>,<strong>745.99</strong>,<strong>915</strong>,<strong>1065.99</strong>,,lose,5star,lose,lose,lose,lose,lose,1star,lose,lose,3star,lose,<strong>723</strong>,<strong>768</strong>,Option2,Option11,Option8
7,1614082973195,23/02/2021 12:22:53,1614082973164,0,23/02/2021 12:22:53,27662,6,task-s61l,,10288028,5eee0dc4b02df0070d4e7683,3130238,,complete,,6034f0b39dd7b80521d53b49,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1500x1000,1500x890,,Hybrid 2 bruno sequence,5,4,4,4,8,1,26,5star,advancementZone,timelimit_screen,3000.596999999998,,,,,0,1,0,,,1,,1,sequence,,,<strong>779</strong>,<strong>359.76</strong>,<strong>749.99</strong>,<strong>1139.99</strong>,<strong>1155</strong>,<strong>1253.99</strong>,<strong>825.99</strong>,<strong>745.99</strong>,<strong>915</strong>,<strong>1065.99</strong>,,lose,5star,lose,lose,lose,lose,lose,1star,lose,lose,3star,lose,<strong>723</strong>,<strong>768</strong>,Option2,Option11,Option8
8,1614082973289,23/02/2021 12:22:53,1614082973197,0,23/02/2021 12:22:53,27662,6,task-s61l,,10288028,5eee0dc4b02df0070d4e7683,3130238,,complete,,6034f0b39dd7b80521d53b49,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1500x1000,1500x890,,Hybrid 2 bruno sequence,5,4,4,4,8,1,29,next,content,timelimit_screen,16.702000000001135,,,,,0,1,0,,,1,,1,sequence,,,<strong>779</strong>,<strong>359.76</strong>,<strong>749.99</strong>,<strong>1139.99</strong>,<strong>1155</strong>,<strong>1253.99</strong>,<strong>825.99</strong>,<strong>745.99</strong>,<strong>915</strong>,<strong>1065.99</strong>,,lose,5star,lose,lose,lose,lose,lose,1star,lose,lose,3star,lose,<strong>723</strong>,<strong>768</strong>,Option2,Option11,Option8
9,1614082979204,23/02/2021 12:22:59,1614082979182,0,23/02/2021 12:22:59,27662,6,task-s61l,,10288028,5eee0dc4b02df0070d4e7683,3130238,,complete,,6034f0b39dd7b80521d53b49,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1500x1000,1500x890,,Hybrid 2 bruno sequence,5,4,4,4,3,2,1,instructions,advancementZone,timelimit_screen,6001.490000000002,,,,,0,1,0,,,1,,,instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1614082983193,23/02/2021 12:23:03,1614082983182,0,23/02/2021 12:23:03,27662,6,task-s61l,,10288028,5eee0dc4b02df0070d4e7683,3130238,,complete,,6034f0b39dd7b80521d53b49,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1500x1000,1500x890,,Hybrid 2 bruno sequence,5,4,4,4,4,2,1,C1,Zone3,timelimit_screen,4000.977999999999,,,,,0,1,0,,,1,,1,sequence,,,<strong>1320</strong>,<strong>917.99</strong>,<strong>1691.99</strong>,<strong>795.99</strong>,<strong>749.99</strong>,<strong>431.76</strong>,<strong>1322</strong>,<strong>552</strong>,<strong>1065.99</strong>,<strong>1253.99</strong>,,lose,lose,lose,lose,lose,5star,lose,3star,lose,lose,lose,1star,<strong>864</strong>,<strong>745.75</strong>,Option6,Option8,Option12
11,1614082984379,23/02/2021 12:23:04,1614082984310,0,23/02/2021 12:23:04,27662,6,task-s61l,,10288028,5eee0dc4b02df0070d4e7683,3130238,,complete,,6034f0b39dd7b80521d53b49,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1500x1000,1500x890,,Hybrid 2 bruno sequence,5,4,4,4,4,2,2,D1,Zone3,response_button_text,1098.755000042729,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>1320</strong>,<strong>917.99</strong>,<strong>1691.99</strong>,<strong>795.99</strong>,<strong>749.99</strong>,<strong>431.76</strong>,<strong>1322</strong>,<strong>552</strong>,<strong>1065.99</strong>,<strong>1253.99</strong>,,lose,lose,lose,lose,lose,5star,lose,3star,lose,lose,lose,1star,<strong>864</strong>,<strong>745.75</strong>,Option6,Option8,Option12
12,1614082988320,23/02/2021 12:23:08,1614082988300,0,23/02/2021 12:23:08,27662,6,task-s61l,,10288028,5eee0dc4b02df0070d4e7683,3130238,,complete,,6034f0b39dd7b80521d53b49,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1500x1000,1500x890,,Hybrid 2 bruno sequence,5,4,4,4,4,2,3,C2,Zone3,timelimit_screen,4000.9689999999973,,,,,0,1,0,,,1,,1,sequence,,,<strong>1320</strong>,<strong>917.99</strong>,<strong>1691.99</strong>,<strong>795.99</strong>,<strong>749.99</strong>,<strong>431.76</strong>,<strong>1322</strong>,<strong>552</strong>,<strong>1065.99</strong>,<strong>1253.99</strong>,,lose,lose,lose,lose,lose,5star,lose,3star,lose,lose,lose,1star,<strong>864</strong>,<strong>745.75</strong>,Option6,Option8,Option12
13,1614082989086,23/02/2021 12:23:09,1614082989050,0,23/02/2021 12:23:09,27662,6,task-s61l,,10288028,5eee0dc4b02df0070d4e7683,3130238,,complete,,6034f0b39dd7b80521d53b49,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1500x1000,1500x890,,Hybrid 2 bruno sequence,5,4,4,4,4,2,4,D2,lose,response_button_text,711.4099999889731,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>1320</strong>,<strong>917.99</strong>,<strong>1691.99</strong>,<strong>795.99</strong>,<strong>749.99</strong>,<strong>431.76</strong>,<strong>1322</strong>,<strong>552</strong>,<strong>1065.99</strong>,<strong>1253.99</strong>,,lose,lose,lose,lose,lose,5star,lose,3star,lose,lose,lose,1star,<strong>864</strong>,<strong>745.75</strong>,Option6,Option8,Option12
14,1614082993079,23/02/2021 12:23:13,1614082993051,0,23/02/2021 12:23:13,27662,6,task-s61l,,10288028,5eee0dc4b02df0070d4e7683,3130238,,complete,,6034f0b39dd7b80521d53b49,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1500x1000,1500x890,,Hybrid 2 bruno sequence,5,4,4,4,4,2,5,C3,Zone3,timelimit_screen,4001.0190000000002,,,,,0,1,0,,,1,,1,sequence,,,<strong>1320</strong>,<strong>917.99</strong>,<strong>1691.99</strong>,<strong>795.99</strong>,<strong>749.99</strong>,<strong>431.76</strong>,<strong>1322</strong>,<strong>552</strong>,<strong>1065.99</strong>,<strong>1253.99</strong>,,lose,lose,lose,lose,lose,5star,lose,3star,lose,lose,lose,1star,<strong>864</strong>,<strong>745.75</strong>,Option6,Option8,Option12
15,1614082994543,23/02/2021 12:23:14,1614082994520,0,23/02/2021 12:23:14,27662,6,task-s61l,,10288028,5eee0dc4b02df0070d4e7683,3130238,,complete,,6034f0b39dd7b80521d53b49,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1500x1000,1500x890,,Hybrid 2 bruno sequence,5,4,4,4,4,2,6,D3,lose,response_button_text,1438.1499999435619,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>1320</strong>,<strong>917.99</strong>,<strong>1691.99</strong>,<strong>795.99</strong>,<strong>749.99</strong>,<strong>431.76</strong>,<strong>1322</strong>,<strong>552</strong>,<strong>1065.99</strong>,<strong>1253.99</strong>,,lose,lose,lose,lose,lose,5star,lose,3star,lose,lose,lose,1star,<strong>864</strong>,<strong>745.75</strong>,Option6,Option8,Option12
16,1614082998565,23/02/2021 12:23:18,1614082998519,0,23/02/2021 12:23:18,27662,6,task-s61l,,10288028,5eee0dc4b02df0070d4e7683,3130238,,complete,,6034f0b39dd7b80521d53b49,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1500x1000,1500x890,,Hybrid 2 bruno sequence,5,4,4,4,4,2,7,C4,Zone3,timelimit_screen,4000.983,,,,,0,1,0,,,1,,1,sequence,,,<strong>1320</strong>,<strong>917.99</strong>,<strong>1691.99</strong>,<strong>795.99</strong>,<strong>749.99</strong>,<strong>431.76</strong>,<strong>1322</strong>,<strong>552</strong>,<strong>1065.99</strong>,<strong>1253.99</strong>,,lose,lose,lose,lose,lose,5star,lose,3star,lose,lose,lose,1star,<strong>864</strong>,<strong>745.75</strong>,Option6,Option8,Option12
17,1614082999112,23/02/2021 12:23:19,1614082999076,0,23/02/2021 12:23:19,27662,6,task-s61l,,10288028,5eee0dc4b02df0070d4e7683,3130238,,complete,,6034f0b39dd7b80521d53b49,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1500x1000,1500x890,,Hybrid 2 bruno sequence,5,4,4,4,4,2,8,D4,lose,response_button_text,526.7400000011548,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>1320</strong>,<strong>917.99</strong>,<strong>1691.99</strong>,<strong>795.99</strong>,<strong>749.99</strong>,<strong>431.76</strong>,<strong>1322</strong>,<strong>552</strong>,<strong>1065.99</strong>,<strong>1253.99</strong>,,lose,lose,lose,lose,lose,5star,lose,3star,lose,lose,lose,1star,<strong>864</strong>,<strong>745.75</strong>,Option6,Option8,Option12
18,1614083003101,23/02/2021 12:23:23,1614083003072,0,23/02/2021 12:23:23,27662,6,task-s61l,,10288028,5eee0dc4b02df0070d4e7683,3130238,,complete,,6034f0b39dd7b80521d53b49,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1500x1000,1500x890,,Hybrid 2 bruno sequence,5,4,4,4,4,2,9,C5,Zone3,timelimit_screen,4001.0439999999944,,,,,0,1,0,,,1,,1,sequence,,,<strong>1320</strong>,<strong>917.99</strong>,<strong>1691.99</strong>,<strong>795.99</strong>,<strong>749.99</strong>,<strong>431.76</strong>,<strong>1322</strong>,<strong>552</strong>,<strong>1065.99</strong>,<strong>1253.99</strong>,,lose,lose,lose,lose,lose,5star,lose,3star,lose,lose,lose,1star,<strong>864</strong>,<strong>745.75</strong>,Option6,Option8,Option12
19,1614083005433,23/02/2021 12:23:25,1614083005427,0,23/02/2021 12:23:25,27662,6,task-s61l,,10288028,5eee0dc4b02df0070d4e7683,3130238,,complete,,6034f0b39dd7b80521d53b49,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1500x1000,1500x890,,Hybrid 2 bruno sequence,5,4,4,4,4,2,10,D5,lose,response_button_text,2322.734999936074,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>1320</strong>,<strong>917.99</strong>,<strong>1691.99</strong>,<strong>795.99</strong>,<strong>749.99</strong>,<strong>431.76</strong>,<strong>1322</strong>,<strong>552</strong>,<strong>1065.99</strong>,<strong>1253.99</strong>,,lose,lose,lose,lose,lose,5star,lose,3star,lose,lose,lose,1star,<strong>864</strong>,<strong>745.75</strong>,Option6,Option8,Option12
20,1614083009449,23/02/2021 12:23:29,1614083009421,0,23/02/2021 12:23:29,27662,6,task-s61l,,10288028,5eee0dc4b02df0070d4e7683,3130238,,complete,,6034f0b39dd7b80521d53b49,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1500x1000,1500x890,,Hybrid 2 bruno sequence,5,4,4,4,4,2,11,C6,Zone3,timelimit_screen,4001.0080000000016,,,,,0,1,0,,,1,,1,sequence,,,<strong>1320</strong>,<strong>917.99</strong>,<strong>1691.99</strong>,<strong>795.99</strong>,<strong>749.99</strong>,<strong>431.76</strong>,<strong>1322</strong>,<strong>552</strong>,<strong>1065.99</strong>,<strong>1253.99</strong>,,lose,lose,lose,lose,lose,5star,lose,3star,lose,lose,lose,1star,<strong>864</strong>,<strong>745.75</strong>,Option6,Option8,Option12
21,1614083010315,23/02/2021 12:23:30,1614083010304,0,23/02/2021 12:23:30,27662,6,task-s61l,,10288028,5eee0dc4b02df0070d4e7683,3130238,,complete,,6034f0b39dd7b80521d53b49,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1500x1000,1500x890,,Hybrid 2 bruno sequence,5,4,4,4,4,2,12,D6,BEST,response_button_text,848.0800000252202,,,Take this option,1,1,0,0,,,,,1,sequence,,,<strong>1320</strong>,<strong>917.99</strong>,<strong>1691.99</strong>,<strong>795.99</strong>,<strong>749.99</strong>,<strong>431.76</strong>,<strong>1322</strong>,<strong>552</strong>,<strong>1065.99</strong>,<strong>1253.99</strong>,,lose,lose,lose,lose,lose,5star,lose,3star,lose,lose,lose,1star,<strong>864</strong>,<strong>745.75</strong>,Option6,Option8,Option12
22,1614083013323,23/02/2021 12:23:33,1614083013307,0,23/02/2021 12:23:33,27662,6,task-s61l,,10288028,5eee0dc4b02df0070d4e7683,3130238,,complete,,6034f0b39dd7b80521d53b49,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1500x1000,1500x890,,Hybrid 2 bruno sequence,5,4,4,4,4,2,26,5star,advancementZone,timelimit_screen,3001.0959999999977,,,,,0,1,0,,,1,,1,sequence,,,<strong>1320</strong>,<strong>917.99</strong>,<strong>1691.99</strong>,<strong>795.99</strong>,<strong>749.99</strong>,<strong>431.76</strong>,<strong>1322</strong>,<strong>552</strong>,<strong>1065.99</strong>,<strong>1253.99</strong>,,lose,lose,lose,lose,lose,5star,lose,3star,lose,lose,lose,1star,<strong>864</strong>,<strong>745.75</strong>,Option6,Option8,Option12
23,1614083013410,23/02/2021 12:23:33,1614083013336,0,23/02/2021 12:23:33,27662,6,task-s61l,,10288028,5eee0dc4b02df0070d4e7683,3130238,,complete,,6034f0b39dd7b80521d53b49,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1500x1000,1500x890,,Hybrid 2 bruno sequence,5,4,4,4,4,2,29,next,content,timelimit_screen,16.383999999998196,,,,,0,1,0,,,1,,1,sequence,,,<strong>1320</strong>,<strong>917.99</strong>,<strong>1691.99</strong>,<strong>795.99</strong>,<strong>749.99</strong>,<strong>431.76</strong>,<strong>1322</strong>,<strong>552</strong>,<strong>1065.99</strong>,<strong>1253.99</strong>,,lose,lose,lose,lose,lose,5star,lose,3star,lose,lose,lose,1star,<strong>864</strong>,<strong>745.75</strong>,Option6,Option8,Option12
24,1614083019353,23/02/2021 12:23:39,1614083019324,0,23/02/2021 12:23:39,27662,6,task-s61l,,10288028,5eee0dc4b02df0070d4e7683,3130238,,complete,,6034f0b39dd7b80521d53b49,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1500x1000,1500x890,,Hybrid 2 bruno sequence,5,4,4,4,5,3,1,instructions,advancementZone,timelimit_screen,6001.575000000004,,,,,0,1,0,,,1,,,instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1614083023341,23/02/2021 12:23:43,1614083023325,0,23/02/2021 12:23:43,27662,6,task-s61l,,10288028,5eee0dc4b02df0070d4e7683,3130238,,complete,,6034f0b39dd7b80521d53b49,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1500x1000,1500x890,,Hybrid 2 bruno sequence,5,4,4,4,10,3,1,C1,Zone3,timelimit_screen,4000.9869999999937,,,,,0,1,0,,,1,,1,sequence,,,<strong>787</strong>,<strong>1123</strong>,<strong>843</strong>,<strong>875.99</strong>,<strong>1065.99</strong>,<strong>1113.99</strong>,<strong>744</strong>,<strong>869.99</strong>,<strong>989.99</strong>,<strong>1008</strong>,,1star,lose,lose,lose,lose,lose,3star,lose,lose,lose,5star,lose,<strong>723</strong>,<strong>825.99</strong>,Option11,Option7,Option1
26,1614083024263,23/02/2021 12:23:44,1614083024230,0,23/02/2021 12:23:44,27662,6,task-s61l,,10288028,5eee0dc4b02df0070d4e7683,3130238,,complete,,6034f0b39dd7b80521d53b49,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1500x1000,1500x890,,Hybrid 2 bruno sequence,5,4,4,4,10,3,2,D1,Zone3,response_button_text,869.4700000341982,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>787</strong>,<strong>1123</strong>,<strong>843</strong>,<strong>875.99</strong>,<strong>1065.99</strong>,<strong>1113.99</strong>,<strong>744</strong>,<strong>869.99</strong>,<strong>989.99</strong>,<strong>1008</strong>,,1star,lose,lose,lose,lose,lose,3star,lose,lose,lose,5star,lose,<strong>723</strong>,<strong>825.99</strong>,Option11,Option7,Option1
27,1614083028262,23/02/2021 12:23:48,1614083028227,0,23/02/2021 12:23:48,27662,6,task-s61l,,10288028,5eee0dc4b02df0070d4e7683,3130238,,complete,,6034f0b39dd7b80521d53b49,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1500x1000,1500x890,,Hybrid 2 bruno sequence,5,4,4,4,10,3,3,C2,Zone3,timelimit_screen,4001.1820000000007,,,,,0,1,0,,,1,,1,sequence,,,<strong>787</strong>,<strong>1123</strong>,<strong>843</strong>,<strong>875.99</strong>,<strong>1065.99</strong>,<strong>1113.99</strong>,<strong>744</strong>,<strong>869.99</strong>,<strong>989.99</strong>,<strong>1008</strong>,,1star,lose,lose,lose,lose,lose,3star,lose,lose,lose,5star,lose,<strong>723</strong>,<strong>825.99</strong>,Option11,Option7,Option1
28,1614083029020,23/02/2021 12:23:49,1614083028996,0,23/02/2021 12:23:48,27662,6,task-s61l,,10288028,5eee0dc4b02df0070d4e7683,3130238,,complete,,6034f0b39dd7b80521d53b49,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1500x1000,1500x890,,Hybrid 2 bruno sequence,5,4,4,4,10,3,4,D2,lose,response_button_text,735.7749999500811,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>787</strong>,<strong>1123</strong>,<strong>843</strong>,<strong>875.99</strong>,<strong>1065.99</strong>,<strong>1113.99</strong>,<strong>744</strong>,<strong>869.99</strong>,<strong>989.99</strong>,<strong>1008</strong>,,1star,lose,lose,lose,lose,lose,3star,lose,lose,lose,5star,lose,<strong>723</strong>,<strong>825.99</strong>,Option11,Option7,Option1
29,1614083033008,23/02/2021 12:23:53,1614083032994,0,23/02/2021 12:23:52,27662,6,task-s61l,,10288028,5eee0dc4b02df0070d4e7683,3130238,,complete,,6034f0b39dd7b80521d53b49,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1500x1000,1500x890,,Hybrid 2 bruno sequence,5,4,4,4,10,3,5,C3,Zone3,timelimit_screen,4000.9820000000036,,,,,0,1,0,,,1,,1,sequence,,,<strong>787</strong>,<strong>1123</strong>,<strong>843</strong>,<strong>875.99</strong>,<strong>1065.99</strong>,<strong>1113.99</strong>,<strong>744</strong>,<strong>869.99</strong>,<strong>989.99</strong>,<strong>1008</strong>,,1star,lose,lose,lose,lose,lose,3star,lose,lose,lose,5star,lose,<strong>723</strong>,<strong>825.99</strong>,Option11,Option7,Option1
30,1614083033836,23/02/2021 12:23:53,1614083033810,0,23/02/2021 12:23:53,27662,6,task-s61l,,10288028,5eee0dc4b02df0070d4e7683,3130238,,complete,,6034f0b39dd7b80521d53b49,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1500x1000,1500x890,,Hybrid 2 bruno sequence,5,4,4,4,10,3,6,D3,lose,response_button_text,786.0100000398234,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>787</strong>,<strong>1123</strong>,<strong>843</strong>,<strong>875.99</strong>,<strong>1065.99</strong>,<strong>1113.99</strong>,<strong>744</strong>,<strong>869.99</strong>,<strong>989.99</strong>,<strong>1008</strong>,,1star,lose,lose,lose,lose,lose,3star,lose,lose,lose,5star,lose,<strong>723</strong>,<strong>825.99</strong>,Option11,Option7,Option1
31,1614083037840,23/02/2021 12:23:57,1614083037812,0,23/02/2021 12:23:57,27662,6,task-s61l,,10288028,5eee0dc4b02df0070d4e7683,3130238,,complete,,6034f0b39dd7b80521d53b49,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1500x1000,1500x890,,Hybrid 2 bruno sequence,5,4,4,4,10,3,7,C4,Zone3,timelimit_screen,4001.040000000008,,,,,0,1,0,,,1,,1,sequence,,,<strong>787</strong>,<strong>1123</strong>,<strong>843</strong>,<strong>875.99</strong>,<strong>1065.99</strong>,<strong>1113.99</strong>,<strong>744</strong>,<strong>869.99</strong>,<strong>989.99</strong>,<strong>1008</strong>,,1star,lose,lose,lose,lose,lose,3star,lose,lose,lose,5star,lose,<strong>723</strong>,<strong>825.99</strong>,Option11,Option7,Option1
32,1614083038543,23/02/2021 12:23:58,1614083038518,0,23/02/2021 12:23:58,27662,6,task-s61l,,10288028,5eee0dc4b02df0070d4e7683,3130238,,complete,,6034f0b39dd7b80521d53b49,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1500x1000,1500x890,,Hybrid 2 bruno sequence,5,4,4,4,10,3,8,D4,lose,response_button_text,675.9749999037012,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>787</strong>,<strong>1123</strong>,<strong>843</strong>,<strong>875.99</strong>,<strong>1065.99</strong>,<strong>1113.99</strong>,<strong>744</strong>,<strong>869.99</strong>,<strong>989.99</strong>,<strong>1008</strong>,,1star,lose,lose,lose,lose,lose,3star,lose,lose,lose,5star,lose,<strong>723</strong>,<strong>825.99</strong>,Option11,Option7,Option1
33,1614083042527,23/02/2021 12:24:02,1614083042513,0,23/02/2021 12:24:02,27662,6,task-s61l,,10288028,5eee0dc4b02df0070d4e7683,3130238,,complete,,6034f0b39dd7b80521d53b49,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1500x1000,1500x890,,Hybrid 2 bruno sequence,5,4,4,4,10,3,9,C5,Zone3,timelimit_screen,4000.9459999999963,,,,,0,1,0,,,1,,1,sequence,,,<strong>787</strong>,<strong>1123</strong>,<strong>843</strong>,<strong>875.99</strong>,<strong>1065.99</strong>,<strong>1113.99</strong>,<strong>744</strong>,<strong>869.99</strong>,<strong>989.99</strong>,<strong>1008</strong>,,1star,lose,lose,lose,lose,lose,3star,lose,lose,lose,5star,lose,<strong>723</strong>,<strong>825.99</strong>,Option11,Option7,Option1
34,1614083043073,23/02/2021 12:24:03,1614083043061,0,23/02/2021 12:24:03,27662,6,task-s61l,,10288028,5eee0dc4b02df0070d4e7683,3130238,,complete,,6034f0b39dd7b80521d53b49,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1500x1000,1500x890,,Hybrid 2 bruno sequence,5,4,4,4,10,3,10,D5,lose,response_button_text,517.6299999002367,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>787</strong>,<strong>1123</strong>,<strong>843</strong>,<strong>875.99</strong>,<strong>1065.99</strong>,<strong>1113.99</strong>,<strong>744</strong>,<strong>869.99</strong>,<strong>989.99</strong>,<strong>1008</strong>,,1star,lose,lose,lose,lose,lose,3star,lose,lose,lose,5star,lose,<strong>723</strong>,<strong>825.99</strong>,Option11,Option7,Option1
