Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-vvbk,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,TakeOption,PercentTaken,Option1,Option2,Option3,Option4,Option5,Option6,Option7,Option8,Option9,Option10,RecentAnswer,Feedback_1,Feedback_2,Feedback_3,Feedback_4,Feedback_5,Feedback_6,Feedback_7,Feedback_8,Feedback_9,Feedback_10,Feedback_11,Feedback_12,Option11,Option12,5_star,3_star,1_star
87,1614083241235,23/02/2021 12:27:21,1614083241263,0,23/02/2021 12:27:21,27662,6,task-ityp,,10288066,5f0c74994f616109c2ad55b4,3130277,,complete,,6034f12bcb429254e07a2e88,computer,Desktop or Laptop,Windows 10,Firefox 85.0,1920x1080,1920x938,,Hybrid 2 bruno sequence,5,3,3,3,10,6,4,D2,lose,response_button_text,432,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>1155</strong>,<strong>1253.99</strong>,<strong>673.99</strong>,<strong>359.76</strong>,<strong>769.75</strong>,<strong>1229.99</strong>,<strong>1709</strong>,<strong>864</strong>,<strong>915</strong>,<strong>1763.99</strong>,,lose,lose,1star,5star,lose,lose,lose,lose,lose,lose,lose,3star,<strong>1083</strong>,<strong>667</strong>,Option4,Option12,Option3
88,1614083245029,23/02/2021 12:27:25,1614083245256,0,23/02/2021 12:27:25,27662,6,task-ityp,,10288066,5f0c74994f616109c2ad55b4,3130277,,complete,,6034f12bcb429254e07a2e88,computer,Desktop or Laptop,Windows 10,Firefox 85.0,1920x1080,1920x938,,Hybrid 2 bruno sequence,5,3,3,3,10,6,5,C3,Zone3,timelimit_screen,3996.5,,,,,0,1,0,,,1,,1,sequence,,,<strong>1155</strong>,<strong>1253.99</strong>,<strong>673.99</strong>,<strong>359.76</strong>,<strong>769.75</strong>,<strong>1229.99</strong>,<strong>1709</strong>,<strong>864</strong>,<strong>915</strong>,<strong>1763.99</strong>,,lose,lose,1star,5star,lose,lose,lose,lose,lose,lose,lose,3star,<strong>1083</strong>,<strong>667</strong>,Option4,Option12,Option3
89,1614083245471,23/02/2021 12:27:25,1614083245675,0,23/02/2021 12:27:25,27662,6,task-ityp,,10288066,5f0c74994f616109c2ad55b4,3130277,,complete,,6034f12bcb429254e07a2e88,computer,Desktop or Laptop,Windows 10,Firefox 85.0,1920x1080,1920x938,,Hybrid 2 bruno sequence,5,3,3,3,10,6,6,D3,BEST,response_button_text,414,,,Take this option,1,1,0,0,,,,,1,sequence,,,<strong>1155</strong>,<strong>1253.99</strong>,<strong>673.99</strong>,<strong>359.76</strong>,<strong>769.75</strong>,<strong>1229.99</strong>,<strong>1709</strong>,<strong>864</strong>,<strong>915</strong>,<strong>1763.99</strong>,,lose,lose,1star,5star,lose,lose,lose,lose,lose,lose,lose,3star,<strong>1083</strong>,<strong>667</strong>,Option4,Option12,Option3
90,1614083248443,23/02/2021 12:27:28,1614083248670,0,23/02/2021 12:27:28,27662,6,task-ityp,,10288066,5f0c74994f616109c2ad55b4,3130277,,complete,,6034f12bcb429254e07a2e88,computer,Desktop or Laptop,Windows 10,Firefox 85.0,1920x1080,1920x938,,Hybrid 2 bruno sequence,5,3,3,3,10,6,28,1star,advancementZone,timelimit_screen,2997.3800000000047,,,,,0,1,0,,,1,,1,sequence,,,<strong>1155</strong>,<strong>1253.99</strong>,<strong>673.99</strong>,<strong>359.76</strong>,<strong>769.75</strong>,<strong>1229.99</strong>,<strong>1709</strong>,<strong>864</strong>,<strong>915</strong>,<strong>1763.99</strong>,,lose,lose,1star,5star,lose,lose,lose,lose,lose,lose,lose,3star,<strong>1083</strong>,<strong>667</strong>,Option4,Option12,Option3
91,1614083248521,23/02/2021 12:27:28,1614083248686,0,23/02/2021 12:27:28,27662,6,task-ityp,,10288066,5f0c74994f616109c2ad55b4,3130277,,complete,,6034f12bcb429254e07a2e88,computer,Desktop or Laptop,Windows 10,Firefox 85.0,1920x1080,1920x938,,Hybrid 2 bruno sequence,5,3,3,3,10,6,29,next,content,timelimit_screen,16.660000000003492,,,,,0,1,0,,,1,,1,sequence,,,<strong>1155</strong>,<strong>1253.99</strong>,<strong>673.99</strong>,<strong>359.76</strong>,<strong>769.75</strong>,<strong>1229.99</strong>,<strong>1709</strong>,<strong>864</strong>,<strong>915</strong>,<strong>1763.99</strong>,,lose,lose,1star,5star,lose,lose,lose,lose,lose,lose,lose,3star,<strong>1083</strong>,<strong>667</strong>,Option4,Option12,Option3
92,1614083254454,23/02/2021 12:27:34,1614083254681,0,23/02/2021 12:27:34,27662,6,task-ityp,,10288066,5f0c74994f616109c2ad55b4,3130277,,complete,,6034f12bcb429254e07a2e88,computer,Desktop or Laptop,Windows 10,Firefox 85.0,1920x1080,1920x938,,Hybrid 2 bruno sequence,5,3,3,3,13,7,1,instructions,advancementZone,timelimit_screen,5994.75999999998,,,,,0,1,0,,,1,,,instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,1614083258438,23/02/2021 12:27:38,1614083258677,0,23/02/2021 12:27:38,27662,6,task-ityp,,10288066,5f0c74994f616109c2ad55b4,3130277,,complete,,6034f12bcb429254e07a2e88,computer,Desktop or Laptop,Windows 10,Firefox 85.0,1920x1080,1920x938,,Hybrid 2 bruno sequence,5,3,3,3,14,7,1,C1,Zone3,timelimit_screen,3996.5,,,,,0,1,0,,,1,,1,sequence,,,<strong>1320</strong>,<strong>749.99</strong>,<strong>1187.99</strong>,<strong>1123</strong>,<strong>431.76</strong>,<strong>1133.99</strong>,<strong>865.99</strong>,<strong>989.99</strong>,<strong>720</strong>,<strong>552</strong>,,lose,lose,lose,lose,5star,lose,lose,lose,1star,3star,lose,lose,<strong>1345</strong>,<strong>915</strong>,Option5,Option10,Option9
94,1614083259170,23/02/2021 12:27:39,1614083259399,0,23/02/2021 12:27:39,27662,6,task-ityp,,10288066,5f0c74994f616109c2ad55b4,3130277,,complete,,6034f12bcb429254e07a2e88,computer,Desktop or Laptop,Windows 10,Firefox 85.0,1920x1080,1920x938,,Hybrid 2 bruno sequence,5,3,3,3,14,7,2,D1,Zone3,response_button_text,719,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>1320</strong>,<strong>749.99</strong>,<strong>1187.99</strong>,<strong>1123</strong>,<strong>431.76</strong>,<strong>1133.99</strong>,<strong>865.99</strong>,<strong>989.99</strong>,<strong>720</strong>,<strong>552</strong>,,lose,lose,lose,lose,5star,lose,lose,lose,1star,3star,lose,lose,<strong>1345</strong>,<strong>915</strong>,Option5,Option10,Option9
95,1614083263159,23/02/2021 12:27:43,1614083263389,0,23/02/2021 12:27:43,27662,6,task-ityp,,10288066,5f0c74994f616109c2ad55b4,3130277,,complete,,6034f12bcb429254e07a2e88,computer,Desktop or Laptop,Windows 10,Firefox 85.0,1920x1080,1920x938,,Hybrid 2 bruno sequence,5,3,3,3,14,7,3,C2,Zone3,timelimit_screen,3996.5,,,,,0,1,0,,,1,,1,sequence,,,<strong>1320</strong>,<strong>749.99</strong>,<strong>1187.99</strong>,<strong>1123</strong>,<strong>431.76</strong>,<strong>1133.99</strong>,<strong>865.99</strong>,<strong>989.99</strong>,<strong>720</strong>,<strong>552</strong>,,lose,lose,lose,lose,5star,lose,lose,lose,1star,3star,lose,lose,<strong>1345</strong>,<strong>915</strong>,Option5,Option10,Option9
96,1614083263581,23/02/2021 12:27:43,1614083263799,0,23/02/2021 12:27:43,27662,6,task-ityp,,10288066,5f0c74994f616109c2ad55b4,3130277,,complete,,6034f12bcb429254e07a2e88,computer,Desktop or Laptop,Windows 10,Firefox 85.0,1920x1080,1920x938,,Hybrid 2 bruno sequence,5,3,3,3,14,7,4,D2,lose,response_button_text,406,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>1320</strong>,<strong>749.99</strong>,<strong>1187.99</strong>,<strong>1123</strong>,<strong>431.76</strong>,<strong>1133.99</strong>,<strong>865.99</strong>,<strong>989.99</strong>,<strong>720</strong>,<strong>552</strong>,,lose,lose,lose,lose,5star,lose,lose,lose,1star,3star,lose,lose,<strong>1345</strong>,<strong>915</strong>,Option5,Option10,Option9
