Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-vvbk,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,TakeOption,PercentTaken,Option1,Option2,Option3,Option4,Option5,Option6,Option7,Option8,Option9,Option10,RecentAnswer,Feedback_1,Feedback_2,Feedback_3,Feedback_4,Feedback_5,Feedback_6,Feedback_7,Feedback_8,Feedback_9,Feedback_10,Feedback_11,Feedback_12,Option11,Option12,5_star,3_star,1_star
38,1614083039815,23/02/2021 12:23:59,1614082974083,0,23/02/2021 12:22:54,27662,6,task-ugzm,,10287997,58d283fcbfaa440001d1f097,3130154,,complete,,6034efb870ec734bdf770e2f,computer,Desktop or Laptop,Windows 7,Firefox 85.0,1280x1024,1272x865,,Hybrid 2 bruno sequence,5,2,2,2,8,3,4,D2,lose,response_button_text,1524,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>1187.99</strong>,<strong>917.99</strong>,<strong>1691.99</strong>,<strong>864</strong>,<strong>1065.99</strong>,<strong>1061.99</strong>,<strong>801.99</strong>,<strong>1320</strong>,<strong>875.99</strong>,<strong>1032</strong>,,lose,lose,lose,lose,lose,lose,3star,lose,1star,lose,5star,lose,<strong>723</strong>,<strong>1133.99</strong>,Option11,Option7,Option9
39,1614083043814,23/02/2021 12:24:03,1614082978077,0,23/02/2021 12:22:58,27662,6,task-ugzm,,10287997,58d283fcbfaa440001d1f097,3130154,,complete,,6034efb870ec734bdf770e2f,computer,Desktop or Laptop,Windows 7,Firefox 85.0,1280x1024,1272x865,,Hybrid 2 bruno sequence,5,2,2,2,8,3,5,C3,Zone3,timelimit_screen,3998.679999999993,,,,,0,1,0,,,1,,1,sequence,,,<strong>1187.99</strong>,<strong>917.99</strong>,<strong>1691.99</strong>,<strong>864</strong>,<strong>1065.99</strong>,<strong>1061.99</strong>,<strong>801.99</strong>,<strong>1320</strong>,<strong>875.99</strong>,<strong>1032</strong>,,lose,lose,lose,lose,lose,lose,3star,lose,1star,lose,5star,lose,<strong>723</strong>,<strong>1133.99</strong>,Option11,Option7,Option9
40,1614083045402,23/02/2021 12:24:05,1614082979666,0,23/02/2021 12:22:59,27662,6,task-ugzm,,10287997,58d283fcbfaa440001d1f097,3130154,,complete,,6034efb870ec734bdf770e2f,computer,Desktop or Laptop,Windows 7,Firefox 85.0,1280x1024,1272x865,,Hybrid 2 bruno sequence,5,2,2,2,8,3,6,D3,lose,response_button_text,1577,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>1187.99</strong>,<strong>917.99</strong>,<strong>1691.99</strong>,<strong>864</strong>,<strong>1065.99</strong>,<strong>1061.99</strong>,<strong>801.99</strong>,<strong>1320</strong>,<strong>875.99</strong>,<strong>1032</strong>,,lose,lose,lose,lose,lose,lose,3star,lose,1star,lose,5star,lose,<strong>723</strong>,<strong>1133.99</strong>,Option11,Option7,Option9
41,1614083049397,23/02/2021 12:24:09,1614082983661,0,23/02/2021 12:23:03,27662,6,task-ugzm,,10287997,58d283fcbfaa440001d1f097,3130154,,complete,,6034efb870ec734bdf770e2f,computer,Desktop or Laptop,Windows 7,Firefox 85.0,1280x1024,1272x865,,Hybrid 2 bruno sequence,5,2,2,2,8,3,7,C4,Zone3,timelimit_screen,3998.7399999999907,,,,,0,1,0,,,1,,1,sequence,,,<strong>1187.99</strong>,<strong>917.99</strong>,<strong>1691.99</strong>,<strong>864</strong>,<strong>1065.99</strong>,<strong>1061.99</strong>,<strong>801.99</strong>,<strong>1320</strong>,<strong>875.99</strong>,<strong>1032</strong>,,lose,lose,lose,lose,lose,lose,3star,lose,1star,lose,5star,lose,<strong>723</strong>,<strong>1133.99</strong>,Option11,Option7,Option9
42,1614083051927,23/02/2021 12:24:11,1614082986202,0,23/02/2021 12:23:06,27662,6,task-ugzm,,10287997,58d283fcbfaa440001d1f097,3130154,,complete,,6034efb870ec734bdf770e2f,computer,Desktop or Laptop,Windows 7,Firefox 85.0,1280x1024,1272x865,,Hybrid 2 bruno sequence,5,2,2,2,8,3,8,D4,lose,response_button_text,2527,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>1187.99</strong>,<strong>917.99</strong>,<strong>1691.99</strong>,<strong>864</strong>,<strong>1065.99</strong>,<strong>1061.99</strong>,<strong>801.99</strong>,<strong>1320</strong>,<strong>875.99</strong>,<strong>1032</strong>,,lose,lose,lose,lose,lose,lose,3star,lose,1star,lose,5star,lose,<strong>723</strong>,<strong>1133.99</strong>,Option11,Option7,Option9
43,1614083055921,23/02/2021 12:24:15,1614082990192,0,23/02/2021 12:23:10,27662,6,task-ugzm,,10287997,58d283fcbfaa440001d1f097,3130154,,complete,,6034efb870ec734bdf770e2f,computer,Desktop or Laptop,Windows 7,Firefox 85.0,1280x1024,1272x865,,Hybrid 2 bruno sequence,5,2,2,2,8,3,9,C5,Zone3,timelimit_screen,3998.7600000000093,,,,,0,1,0,,,1,,1,sequence,,,<strong>1187.99</strong>,<strong>917.99</strong>,<strong>1691.99</strong>,<strong>864</strong>,<strong>1065.99</strong>,<strong>1061.99</strong>,<strong>801.99</strong>,<strong>1320</strong>,<strong>875.99</strong>,<strong>1032</strong>,,lose,lose,lose,lose,lose,lose,3star,lose,1star,lose,5star,lose,<strong>723</strong>,<strong>1133.99</strong>,Option11,Option7,Option9
44,1614083059337,23/02/2021 12:24:19,1614082993603,0,23/02/2021 12:23:13,27662,6,task-ugzm,,10287997,58d283fcbfaa440001d1f097,3130154,,complete,,6034efb870ec734bdf770e2f,computer,Desktop or Laptop,Windows 7,Firefox 85.0,1280x1024,1272x865,,Hybrid 2 bruno sequence,5,2,2,2,8,3,10,D5,lose,response_button_text,3395,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>1187.99</strong>,<strong>917.99</strong>,<strong>1691.99</strong>,<strong>864</strong>,<strong>1065.99</strong>,<strong>1061.99</strong>,<strong>801.99</strong>,<strong>1320</strong>,<strong>875.99</strong>,<strong>1032</strong>,,lose,lose,lose,lose,lose,lose,3star,lose,1star,lose,5star,lose,<strong>723</strong>,<strong>1133.99</strong>,Option11,Option7,Option9
45,1614083063332,23/02/2021 12:24:23,1614082997591,0,23/02/2021 12:23:17,27662,6,task-ugzm,,10287997,58d283fcbfaa440001d1f097,3130154,,complete,,6034efb870ec734bdf770e2f,computer,Desktop or Laptop,Windows 7,Firefox 85.0,1280x1024,1272x865,,Hybrid 2 bruno sequence,5,2,2,2,8,3,11,C6,Zone3,timelimit_screen,3998.859999999986,,,,,0,1,0,,,1,,1,sequence,,,<strong>1187.99</strong>,<strong>917.99</strong>,<strong>1691.99</strong>,<strong>864</strong>,<strong>1065.99</strong>,<strong>1061.99</strong>,<strong>801.99</strong>,<strong>1320</strong>,<strong>875.99</strong>,<strong>1032</strong>,,lose,lose,lose,lose,lose,lose,3star,lose,1star,lose,5star,lose,<strong>723</strong>,<strong>1133.99</strong>,Option11,Option7,Option9
46,1614083065638,23/02/2021 12:24:25,1614082999898,0,23/02/2021 12:23:19,27662,6,task-ugzm,,10287997,58d283fcbfaa440001d1f097,3130154,,complete,,6034efb870ec734bdf770e2f,computer,Desktop or Laptop,Windows 7,Firefox 85.0,1280x1024,1272x865,,Hybrid 2 bruno sequence,5,2,2,2,8,3,12,D6,lose,response_button_text,2294,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>1187.99</strong>,<strong>917.99</strong>,<strong>1691.99</strong>,<strong>864</strong>,<strong>1065.99</strong>,<strong>1061.99</strong>,<strong>801.99</strong>,<strong>1320</strong>,<strong>875.99</strong>,<strong>1032</strong>,,lose,lose,lose,lose,lose,lose,3star,lose,1star,lose,5star,lose,<strong>723</strong>,<strong>1133.99</strong>,Option11,Option7,Option9
47,1614083069624,23/02/2021 12:24:29,1614083003895,0,23/02/2021 12:23:23,27662,6,task-ugzm,,10287997,58d283fcbfaa440001d1f097,3130154,,complete,,6034efb870ec734bdf770e2f,computer,Desktop or Laptop,Windows 7,Firefox 85.0,1280x1024,1272x865,,Hybrid 2 bruno sequence,5,2,2,2,8,3,13,C7,Zone3,timelimit_screen,3998.860000000015,,,,,0,1,0,,,1,,1,sequence,,,<strong>1187.99</strong>,<strong>917.99</strong>,<strong>1691.99</strong>,<strong>864</strong>,<strong>1065.99</strong>,<strong>1061.99</strong>,<strong>801.99</strong>,<strong>1320</strong>,<strong>875.99</strong>,<strong>1032</strong>,,lose,lose,lose,lose,lose,lose,3star,lose,1star,lose,5star,lose,<strong>723</strong>,<strong>1133.99</strong>,Option11,Option7,Option9
48,1614083074391,23/02/2021 12:24:34,1614083008650,0,23/02/2021 12:23:28,27662,6,task-ugzm,,10287997,58d283fcbfaa440001d1f097,3130154,,complete,,6034efb870ec734bdf770e2f,computer,Desktop or Laptop,Windows 7,Firefox 85.0,1280x1024,1272x865,,Hybrid 2 bruno sequence,5,2,2,2,8,3,14,D7,lose,response_button_text,4739,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>1187.99</strong>,<strong>917.99</strong>,<strong>1691.99</strong>,<strong>864</strong>,<strong>1065.99</strong>,<strong>1061.99</strong>,<strong>801.99</strong>,<strong>1320</strong>,<strong>875.99</strong>,<strong>1032</strong>,,lose,lose,lose,lose,lose,lose,3star,lose,1star,lose,5star,lose,<strong>723</strong>,<strong>1133.99</strong>,Option11,Option7,Option9
49,1614083078379,23/02/2021 12:24:38,1614083012639,0,23/02/2021 12:23:32,27662,6,task-ugzm,,10287997,58d283fcbfaa440001d1f097,3130154,,complete,,6034efb870ec734bdf770e2f,computer,Desktop or Laptop,Windows 7,Firefox 85.0,1280x1024,1272x865,,Hybrid 2 bruno sequence,5,2,2,2,8,3,15,C8,Zone3,timelimit_screen,3998.920000000013,,,,,0,1,0,,,1,,1,sequence,,,<strong>1187.99</strong>,<strong>917.99</strong>,<strong>1691.99</strong>,<strong>864</strong>,<strong>1065.99</strong>,<strong>1061.99</strong>,<strong>801.99</strong>,<strong>1320</strong>,<strong>875.99</strong>,<strong>1032</strong>,,lose,lose,lose,lose,lose,lose,3star,lose,1star,lose,5star,lose,<strong>723</strong>,<strong>1133.99</strong>,Option11,Option7,Option9
50,1614083081362,23/02/2021 12:24:41,1614083015618,0,23/02/2021 12:23:35,27662,6,task-ugzm,,10287997,58d283fcbfaa440001d1f097,3130154,,complete,,6034efb870ec734bdf770e2f,computer,Desktop or Laptop,Windows 7,Firefox 85.0,1280x1024,1272x865,,Hybrid 2 bruno sequence,5,2,2,2,8,3,16,D8,lose,response_button_text,2965,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>1187.99</strong>,<strong>917.99</strong>,<strong>1691.99</strong>,<strong>864</strong>,<strong>1065.99</strong>,<strong>1061.99</strong>,<strong>801.99</strong>,<strong>1320</strong>,<strong>875.99</strong>,<strong>1032</strong>,,lose,lose,lose,lose,lose,lose,3star,lose,1star,lose,5star,lose,<strong>723</strong>,<strong>1133.99</strong>,Option11,Option7,Option9
51,1614083085368,23/02/2021 12:24:45,1614083019610,0,23/02/2021 12:23:39,27662,6,task-ugzm,,10287997,58d283fcbfaa440001d1f097,3130154,,complete,,6034efb870ec734bdf770e2f,computer,Desktop or Laptop,Windows 7,Firefox 85.0,1280x1024,1272x865,,Hybrid 2 bruno sequence,5,2,2,2,8,3,17,C9,Zone3,timelimit_screen,3998.7999999999884,,,,,0,1,0,,,1,,1,sequence,,,<strong>1187.99</strong>,<strong>917.99</strong>,<strong>1691.99</strong>,<strong>864</strong>,<strong>1065.99</strong>,<strong>1061.99</strong>,<strong>801.99</strong>,<strong>1320</strong>,<strong>875.99</strong>,<strong>1032</strong>,,lose,lose,lose,lose,lose,lose,3star,lose,1star,lose,5star,lose,<strong>723</strong>,<strong>1133.99</strong>,Option11,Option7,Option9
52,1614083086589,23/02/2021 12:24:46,1614083020858,0,23/02/2021 12:23:40,27662,6,task-ugzm,,10287997,58d283fcbfaa440001d1f097,3130154,,complete,,6034efb870ec734bdf770e2f,computer,Desktop or Laptop,Windows 7,Firefox 85.0,1280x1024,1272x865,,Hybrid 2 bruno sequence,5,2,2,2,8,3,18,D9,lose,response_button_text,1234,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>1187.99</strong>,<strong>917.99</strong>,<strong>1691.99</strong>,<strong>864</strong>,<strong>1065.99</strong>,<strong>1061.99</strong>,<strong>801.99</strong>,<strong>1320</strong>,<strong>875.99</strong>,<strong>1032</strong>,,lose,lose,lose,lose,lose,lose,3star,lose,1star,lose,5star,lose,<strong>723</strong>,<strong>1133.99</strong>,Option11,Option7,Option9
53,1614083090655,23/02/2021 12:24:50,1614083024849,0,23/02/2021 12:23:44,27662,6,task-ugzm,,10287997,58d283fcbfaa440001d1f097,3130154,,complete,,6034efb870ec734bdf770e2f,computer,Desktop or Laptop,Windows 7,Firefox 85.0,1280x1024,1272x865,,Hybrid 2 bruno sequence,5,2,2,2,8,3,19,C10,Zone3,timelimit_screen,3998.859999999986,,,,,0,1,0,,,1,,1,sequence,,,<strong>1187.99</strong>,<strong>917.99</strong>,<strong>1691.99</strong>,<strong>864</strong>,<strong>1065.99</strong>,<strong>1061.99</strong>,<strong>801.99</strong>,<strong>1320</strong>,<strong>875.99</strong>,<strong>1032</strong>,,lose,lose,lose,lose,lose,lose,3star,lose,1star,lose,5star,lose,<strong>723</strong>,<strong>1133.99</strong>,Option11,Option7,Option9
54,1614083091929,23/02/2021 12:24:51,1614083026194,0,23/02/2021 12:23:46,27662,6,task-ugzm,,10287997,58d283fcbfaa440001d1f097,3130154,,complete,,6034efb870ec734bdf770e2f,computer,Desktop or Laptop,Windows 7,Firefox 85.0,1280x1024,1272x865,,Hybrid 2 bruno sequence,5,2,2,2,8,3,20,D10,lose,response_button_text,1332,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>1187.99</strong>,<strong>917.99</strong>,<strong>1691.99</strong>,<strong>864</strong>,<strong>1065.99</strong>,<strong>1061.99</strong>,<strong>801.99</strong>,<strong>1320</strong>,<strong>875.99</strong>,<strong>1032</strong>,,lose,lose,lose,lose,lose,lose,3star,lose,1star,lose,5star,lose,<strong>723</strong>,<strong>1133.99</strong>,Option11,Option7,Option9
55,1614083095938,23/02/2021 12:24:55,1614083030193,0,23/02/2021 12:23:50,27662,6,task-ugzm,,10287997,58d283fcbfaa440001d1f097,3130154,,complete,,6034efb870ec734bdf770e2f,computer,Desktop or Laptop,Windows 7,Firefox 85.0,1280x1024,1272x865,,Hybrid 2 bruno sequence,5,2,2,2,8,3,21,C11,Zone3,timelimit_screen,3998.7999999999884,,,,,0,1,0,,,1,,1,sequence,,,<strong>1187.99</strong>,<strong>917.99</strong>,<strong>1691.99</strong>,<strong>864</strong>,<strong>1065.99</strong>,<strong>1061.99</strong>,<strong>801.99</strong>,<strong>1320</strong>,<strong>875.99</strong>,<strong>1032</strong>,,lose,lose,lose,lose,lose,lose,3star,lose,1star,lose,5star,lose,<strong>723</strong>,<strong>1133.99</strong>,Option11,Option7,Option9
56,1614083097300,23/02/2021 12:24:57,1614083031554,0,23/02/2021 12:23:51,27662,6,task-ugzm,,10287997,58d283fcbfaa440001d1f097,3130154,,complete,,6034efb870ec734bdf770e2f,computer,Desktop or Laptop,Windows 7,Firefox 85.0,1280x1024,1272x865,,Hybrid 2 bruno sequence,5,2,2,2,8,3,22,D11,lose,response_button_text,1348,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>1187.99</strong>,<strong>917.99</strong>,<strong>1691.99</strong>,<strong>864</strong>,<strong>1065.99</strong>,<strong>1061.99</strong>,<strong>801.99</strong>,<strong>1320</strong>,<strong>875.99</strong>,<strong>1032</strong>,,lose,lose,lose,lose,lose,lose,3star,lose,1star,lose,5star,lose,<strong>723</strong>,<strong>1133.99</strong>,Option11,Option7,Option9
