Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-vvbk,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,TakeOption,PercentTaken,Option1,Option2,Option3,Option4,Option5,Option6,Option7,Option8,Option9,Option10,RecentAnswer,Feedback_1,Feedback_2,Feedback_3,Feedback_4,Feedback_5,Feedback_6,Feedback_7,Feedback_8,Feedback_9,Feedback_10,Feedback_11,Feedback_12,Option11,Option12,5_star,3_star,1_star
12,1614082902123,23/02/2021 12:21:42,1614082902246,0,23/02/2021 12:21:42,27662,6,task-z27m,,10287974,5f4576f6d372e717986fbade,3130203,,complete,,6034f080a76e1dc5ae92075c,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x625,,Hybrid 2 bruno sequence,5,8,8,8,6,1,10,D5,lose,response_button_text,1116.2149999290705,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>1113.99</strong>,<strong>673.99</strong>,<strong>431.76</strong>,<strong>1065.99</strong>,<strong>715</strong>,<strong>1155.99</strong>,<strong>768</strong>,<strong>723</strong>,<strong>552</strong>,<strong>1253.99</strong>,,lose,1star,5star,lose,lose,lose,lose,lose,3star,lose,lose,lose,<strong>989.99</strong>,<strong>811</strong>,Option3,Option9,Option2
13,1614082906138,23/02/2021 12:21:46,1614082906238,0,23/02/2021 12:21:46,27662,6,task-z27m,,10287974,5f4576f6d372e717986fbade,3130203,,complete,,6034f080a76e1dc5ae92075c,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x625,,Hybrid 2 bruno sequence,5,8,8,8,6,1,11,C6,Zone3,timelimit_screen,3995.5210000000006,,,,,0,1,0,,,1,,1,sequence,,,<strong>1113.99</strong>,<strong>673.99</strong>,<strong>431.76</strong>,<strong>1065.99</strong>,<strong>715</strong>,<strong>1155.99</strong>,<strong>768</strong>,<strong>723</strong>,<strong>552</strong>,<strong>1253.99</strong>,,lose,1star,5star,lose,lose,lose,lose,lose,3star,lose,lose,lose,<strong>989.99</strong>,<strong>811</strong>,Option3,Option9,Option2
14,1614082907076,23/02/2021 12:21:47,1614082907186,0,23/02/2021 12:21:47,27662,6,task-z27m,,10287974,5f4576f6d372e717986fbade,3130203,,complete,,6034f080a76e1dc5ae92075c,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x625,,Hybrid 2 bruno sequence,5,8,8,8,6,1,12,D6,lose,response_button_text,880.3749999497086,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>1113.99</strong>,<strong>673.99</strong>,<strong>431.76</strong>,<strong>1065.99</strong>,<strong>715</strong>,<strong>1155.99</strong>,<strong>768</strong>,<strong>723</strong>,<strong>552</strong>,<strong>1253.99</strong>,,lose,1star,5star,lose,lose,lose,lose,lose,3star,lose,lose,lose,<strong>989.99</strong>,<strong>811</strong>,Option3,Option9,Option2
15,1614082911078,23/02/2021 12:21:51,1614082911181,0,23/02/2021 12:21:51,27662,6,task-z27m,,10287974,5f4576f6d372e717986fbade,3130203,,complete,,6034f080a76e1dc5ae92075c,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x625,,Hybrid 2 bruno sequence,5,8,8,8,6,1,13,C7,Zone3,timelimit_screen,3995.4429999999993,,,,,0,1,0,,,1,,1,sequence,,,<strong>1113.99</strong>,<strong>673.99</strong>,<strong>431.76</strong>,<strong>1065.99</strong>,<strong>715</strong>,<strong>1155.99</strong>,<strong>768</strong>,<strong>723</strong>,<strong>552</strong>,<strong>1253.99</strong>,,lose,1star,5star,lose,lose,lose,lose,lose,3star,lose,lose,lose,<strong>989.99</strong>,<strong>811</strong>,Option3,Option9,Option2
16,1614082911970,23/02/2021 12:21:51,1614082912074,0,23/02/2021 12:21:52,27662,6,task-z27m,,10287974,5f4576f6d372e717986fbade,3130203,,complete,,6034f080a76e1dc5ae92075c,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x625,,Hybrid 2 bruno sequence,5,8,8,8,6,1,14,D7,lose,response_button_text,826.9850000506267,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>1113.99</strong>,<strong>673.99</strong>,<strong>431.76</strong>,<strong>1065.99</strong>,<strong>715</strong>,<strong>1155.99</strong>,<strong>768</strong>,<strong>723</strong>,<strong>552</strong>,<strong>1253.99</strong>,,lose,1star,5star,lose,lose,lose,lose,lose,3star,lose,lose,lose,<strong>989.99</strong>,<strong>811</strong>,Option3,Option9,Option2
17,1614082915951,23/02/2021 12:21:55,1614082916059,0,23/02/2021 12:21:56,27662,6,task-z27m,,10287974,5f4576f6d372e717986fbade,3130203,,complete,,6034f080a76e1dc5ae92075c,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x625,,Hybrid 2 bruno sequence,5,8,8,8,6,1,15,C8,Zone3,timelimit_screen,3995.5420000000013,,,,,0,1,0,,,1,,1,sequence,,,<strong>1113.99</strong>,<strong>673.99</strong>,<strong>431.76</strong>,<strong>1065.99</strong>,<strong>715</strong>,<strong>1155.99</strong>,<strong>768</strong>,<strong>723</strong>,<strong>552</strong>,<strong>1253.99</strong>,,lose,1star,5star,lose,lose,lose,lose,lose,3star,lose,lose,lose,<strong>989.99</strong>,<strong>811</strong>,Option3,Option9,Option2
18,1614082916966,23/02/2021 12:21:56,1614082917076,0,23/02/2021 12:21:57,27662,6,task-z27m,,10287974,5f4576f6d372e717986fbade,3130203,,complete,,6034f080a76e1dc5ae92075c,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x625,,Hybrid 2 bruno sequence,5,8,8,8,6,1,16,D8,lose,response_button_text,956.2000000150874,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>1113.99</strong>,<strong>673.99</strong>,<strong>431.76</strong>,<strong>1065.99</strong>,<strong>715</strong>,<strong>1155.99</strong>,<strong>768</strong>,<strong>723</strong>,<strong>552</strong>,<strong>1253.99</strong>,,lose,1star,5star,lose,lose,lose,lose,lose,3star,lose,lose,lose,<strong>989.99</strong>,<strong>811</strong>,Option3,Option9,Option2
19,1614082920972,23/02/2021 12:22:00,1614082921070,0,23/02/2021 12:22:01,27662,6,task-z27m,,10287974,5f4576f6d372e717986fbade,3130203,,complete,,6034f080a76e1dc5ae92075c,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x625,,Hybrid 2 bruno sequence,5,8,8,8,6,1,17,C9,Zone3,timelimit_screen,3995.2249999999985,,,,,0,1,0,,,1,,1,sequence,,,<strong>1113.99</strong>,<strong>673.99</strong>,<strong>431.76</strong>,<strong>1065.99</strong>,<strong>715</strong>,<strong>1155.99</strong>,<strong>768</strong>,<strong>723</strong>,<strong>552</strong>,<strong>1253.99</strong>,,lose,1star,5star,lose,lose,lose,lose,lose,3star,lose,lose,lose,<strong>989.99</strong>,<strong>811</strong>,Option3,Option9,Option2
20,1614082921690,23/02/2021 12:22:01,1614082921805,0,23/02/2021 12:22:01,27662,6,task-z27m,,10287974,5f4576f6d372e717986fbade,3130203,,complete,,6034f080a76e1dc5ae92075c,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x625,,Hybrid 2 bruno sequence,5,8,8,8,6,1,18,D9,lose,response_button_text,669.5850000251085,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>1113.99</strong>,<strong>673.99</strong>,<strong>431.76</strong>,<strong>1065.99</strong>,<strong>715</strong>,<strong>1155.99</strong>,<strong>768</strong>,<strong>723</strong>,<strong>552</strong>,<strong>1253.99</strong>,,lose,1star,5star,lose,lose,lose,lose,lose,3star,lose,lose,lose,<strong>989.99</strong>,<strong>811</strong>,Option3,Option9,Option2
21,1614082925689,23/02/2021 12:22:05,1614082925798,0,23/02/2021 12:22:05,27662,6,task-z27m,,10287974,5f4576f6d372e717986fbade,3130203,,complete,,6034f080a76e1dc5ae92075c,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x625,,Hybrid 2 bruno sequence,5,8,8,8,6,1,19,C10,Zone3,timelimit_screen,3995.4069999999992,,,,,0,1,0,,,1,,1,sequence,,,<strong>1113.99</strong>,<strong>673.99</strong>,<strong>431.76</strong>,<strong>1065.99</strong>,<strong>715</strong>,<strong>1155.99</strong>,<strong>768</strong>,<strong>723</strong>,<strong>552</strong>,<strong>1253.99</strong>,,lose,1star,5star,lose,lose,lose,lose,lose,3star,lose,lose,lose,<strong>989.99</strong>,<strong>811</strong>,Option3,Option9,Option2
22,1614082926643,23/02/2021 12:22:06,1614082926706,0,23/02/2021 12:22:06,27662,6,task-z27m,,10287974,5f4576f6d372e717986fbade,3130203,,complete,,6034f080a76e1dc5ae92075c,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x625,,Hybrid 2 bruno sequence,5,8,8,8,6,1,20,D10,lose,response_button_text,844.3350000306964,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>1113.99</strong>,<strong>673.99</strong>,<strong>431.76</strong>,<strong>1065.99</strong>,<strong>715</strong>,<strong>1155.99</strong>,<strong>768</strong>,<strong>723</strong>,<strong>552</strong>,<strong>1253.99</strong>,,lose,1star,5star,lose,lose,lose,lose,lose,3star,lose,lose,lose,<strong>989.99</strong>,<strong>811</strong>,Option3,Option9,Option2
23,1614082930597,23/02/2021 12:22:10,1614082930692,0,23/02/2021 12:22:10,27662,6,task-z27m,,10287974,5f4576f6d372e717986fbade,3130203,,complete,,6034f080a76e1dc5ae92075c,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x625,,Hybrid 2 bruno sequence,5,8,8,8,6,1,21,C11,Zone3,timelimit_screen,3995.3139999999985,,,,,0,1,0,,,1,,1,sequence,,,<strong>1113.99</strong>,<strong>673.99</strong>,<strong>431.76</strong>,<strong>1065.99</strong>,<strong>715</strong>,<strong>1155.99</strong>,<strong>768</strong>,<strong>723</strong>,<strong>552</strong>,<strong>1253.99</strong>,,lose,1star,5star,lose,lose,lose,lose,lose,3star,lose,lose,lose,<strong>989.99</strong>,<strong>811</strong>,Option3,Option9,Option2
24,1614082931315,23/02/2021 12:22:11,1614082931426,0,23/02/2021 12:22:11,27662,6,task-z27m,,10287974,5f4576f6d372e717986fbade,3130203,,complete,,6034f080a76e1dc5ae92075c,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x625,,Hybrid 2 bruno sequence,5,8,8,8,6,1,22,D11,lose,response_button_text,685.5750000104308,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>1113.99</strong>,<strong>673.99</strong>,<strong>431.76</strong>,<strong>1065.99</strong>,<strong>715</strong>,<strong>1155.99</strong>,<strong>768</strong>,<strong>723</strong>,<strong>552</strong>,<strong>1253.99</strong>,,lose,1star,5star,lose,lose,lose,lose,lose,3star,lose,lose,lose,<strong>989.99</strong>,<strong>811</strong>,Option3,Option9,Option2
25,1614082935321,23/02/2021 12:22:15,1614082935420,0,23/02/2021 12:22:15,27662,6,task-z27m,,10287974,5f4576f6d372e717986fbade,3130203,,complete,,6034f080a76e1dc5ae92075c,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x625,,Hybrid 2 bruno sequence,5,8,8,8,6,1,23,C12,Zone3,timelimit_screen,3995.4679999999935,,,,,0,1,0,,,1,,1,sequence,,,<strong>1113.99</strong>,<strong>673.99</strong>,<strong>431.76</strong>,<strong>1065.99</strong>,<strong>715</strong>,<strong>1155.99</strong>,<strong>768</strong>,<strong>723</strong>,<strong>552</strong>,<strong>1253.99</strong>,,lose,1star,5star,lose,lose,lose,lose,lose,3star,lose,lose,lose,<strong>989.99</strong>,<strong>811</strong>,Option3,Option9,Option2
26,1614082936516,23/02/2021 12:22:16,1614082936627,0,23/02/2021 12:22:16,27662,6,task-z27m,,10287974,5f4576f6d372e717986fbade,3130203,,complete,,6034f080a76e1dc5ae92075c,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x625,,Hybrid 2 bruno sequence,5,8,8,8,6,1,24,D12,BEST,response_button_text,1156.650000018999,,,Take this option,1,1,0,0,,,,,1,sequence,,,<strong>1113.99</strong>,<strong>673.99</strong>,<strong>431.76</strong>,<strong>1065.99</strong>,<strong>715</strong>,<strong>1155.99</strong>,<strong>768</strong>,<strong>723</strong>,<strong>552</strong>,<strong>1253.99</strong>,,lose,1star,5star,lose,lose,lose,lose,lose,3star,lose,lose,lose,<strong>989.99</strong>,<strong>811</strong>,Option3,Option9,Option2
27,1614082939524,23/02/2021 12:22:19,1614082939622,0,23/02/2021 12:22:19,27662,6,task-z27m,,10287974,5f4576f6d372e717986fbade,3130203,,complete,,6034f080a76e1dc5ae92075c,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x625,,Hybrid 2 bruno sequence,5,8,8,8,6,1,25,lose,advancementZone,timelimit_screen,2996.3619999999937,,,,,0,1,0,,,1,,1,sequence,,,<strong>1113.99</strong>,<strong>673.99</strong>,<strong>431.76</strong>,<strong>1065.99</strong>,<strong>715</strong>,<strong>1155.99</strong>,<strong>768</strong>,<strong>723</strong>,<strong>552</strong>,<strong>1253.99</strong>,,lose,1star,5star,lose,lose,lose,lose,lose,3star,lose,lose,lose,<strong>989.99</strong>,<strong>811</strong>,Option3,Option9,Option2
28,1614082939633,23/02/2021 12:22:19,1614082939672,0,23/02/2021 12:22:19,27662,6,task-z27m,,10287974,5f4576f6d372e717986fbade,3130203,,complete,,6034f080a76e1dc5ae92075c,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x625,,Hybrid 2 bruno sequence,5,8,8,8,6,1,29,next,content,timelimit_screen,49.86500000000524,,,,,0,1,0,,,1,,1,sequence,,,<strong>1113.99</strong>,<strong>673.99</strong>,<strong>431.76</strong>,<strong>1065.99</strong>,<strong>715</strong>,<strong>1155.99</strong>,<strong>768</strong>,<strong>723</strong>,<strong>552</strong>,<strong>1253.99</strong>,,lose,1star,5star,lose,lose,lose,lose,lose,3star,lose,lose,lose,<strong>989.99</strong>,<strong>811</strong>,Option3,Option9,Option2
29,1614082945549,23/02/2021 12:22:25,1614082945658,0,23/02/2021 12:22:25,27662,6,task-z27m,,10287974,5f4576f6d372e717986fbade,3130203,,complete,,6034f080a76e1dc5ae92075c,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x625,,Hybrid 2 bruno sequence,5,8,8,8,3,2,1,instructions,advancementZone,timelimit_screen,5993.263999999996,,,,,0,1,0,,,1,,,instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1614082949555,23/02/2021 12:22:29,1614082949655,0,23/02/2021 12:22:29,27662,6,task-z27m,,10287974,5f4576f6d372e717986fbade,3130203,,complete,,6034f080a76e1dc5ae92075c,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x625,,Hybrid 2 bruno sequence,5,8,8,8,10,2,1,C1,Zone3,timelimit_screen,3995.4949999999953,,,,,0,1,0,,,1,,1,sequence,,,<strong>673.99</strong>,<strong>1123</strong>,<strong>1008</strong>,<strong>787</strong>,<strong>1155</strong>,<strong>1152</strong>,<strong>795.99</strong>,<strong>915</strong>,<strong>723</strong>,<strong>1253.99</strong>,,5star,lose,lose,lose,lose,lose,lose,lose,3star,lose,1star,lose,<strong>744</strong>,<strong>745.75</strong>,Option1,Option9,Option11
