Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-vvbk,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,TakeOption,PercentTaken,Option1,Option2,Option3,Option4,Option5,Option6,Option7,Option8,Option9,Option10,RecentAnswer,Feedback_1,Feedback_2,Feedback_3,Feedback_4,Feedback_5,Feedback_6,Feedback_7,Feedback_8,Feedback_9,Feedback_10,Feedback_11,Feedback_12,Option11,Option12,5_star,3_star,1_star
2,1614087843607,23/02/2021 13:44:03,1614087843542,0,23/02/2021 13:44:03,27662,6,task-2vgc,,10290639,5f589273fa1e3100097f07f6,3131016,,complete,,60350360f6d9c16f165ab78f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.182,2048x1152,2048x966,,Hybrid 2 bruno sequence,5,1,1,1,1,1,1,instructions,advancementZone,timelimit_screen,6000.48,,,,,0,1,0,,,1,,,instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1614087847567,23/02/2021 13:44:07,1614087847533,0,23/02/2021 13:44:07,27662,6,task-2vgc,,10290639,5f589273fa1e3100097f07f6,3131016,,complete,,60350360f6d9c16f165ab78f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.182,2048x1152,2048x966,,Hybrid 2 bruno sequence,5,1,1,1,12,1,1,C1,Zone3,timelimit_screen,4000.3200000000006,,,,,0,1,0,,,1,,1,sequence,,,<strong>799.99</strong>,<strong>941.99</strong>,<strong>864</strong>,<strong>673.99</strong>,<strong>1152</strong>,<strong>1123</strong>,<strong>1691.99</strong>,<strong>723</strong>,<strong>787</strong>,<strong>1061.99</strong>,,lose,lose,lose,5star,lose,lose,lose,3star,1star,lose,lose,lose,<strong>1229.99</strong>,<strong>1008</strong>,Option4,Option8,Option9
4,1614087847750,23/02/2021 13:44:07,1614087847702,0,23/02/2021 13:44:07,27662,6,task-2vgc,,10290639,5f589273fa1e3100097f07f6,3131016,,complete,,60350360f6d9c16f165ab78f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.182,2048x1152,2048x966,,Hybrid 2 bruno sequence,5,1,1,1,12,1,2,D1,Zone3,response_button_text,161.59499999776017,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>799.99</strong>,<strong>941.99</strong>,<strong>864</strong>,<strong>673.99</strong>,<strong>1152</strong>,<strong>1123</strong>,<strong>1691.99</strong>,<strong>723</strong>,<strong>787</strong>,<strong>1061.99</strong>,,lose,lose,lose,5star,lose,lose,lose,3star,1star,lose,lose,lose,<strong>1229.99</strong>,<strong>1008</strong>,Option4,Option8,Option9
5,1614087851746,23/02/2021 13:44:11,1614087851703,0,23/02/2021 13:44:11,27662,6,task-2vgc,,10290639,5f589273fa1e3100097f07f6,3131016,,complete,,60350360f6d9c16f165ab78f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.182,2048x1152,2048x966,,Hybrid 2 bruno sequence,5,1,1,1,12,1,3,C2,Zone3,timelimit_screen,4002.3499999999985,,,,,0,1,0,,,1,,1,sequence,,,<strong>799.99</strong>,<strong>941.99</strong>,<strong>864</strong>,<strong>673.99</strong>,<strong>1152</strong>,<strong>1123</strong>,<strong>1691.99</strong>,<strong>723</strong>,<strong>787</strong>,<strong>1061.99</strong>,,lose,lose,lose,5star,lose,lose,lose,3star,1star,lose,lose,lose,<strong>1229.99</strong>,<strong>1008</strong>,Option4,Option8,Option9
6,1614087854479,23/02/2021 13:44:14,1614087854395,0,23/02/2021 13:44:14,27662,6,task-2vgc,,10290639,5f589273fa1e3100097f07f6,3131016,,complete,,60350360f6d9c16f165ab78f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.182,2048x1152,2048x966,,Hybrid 2 bruno sequence,5,1,1,1,12,1,4,D2,lose,response_button_text,2684.709999986808,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>799.99</strong>,<strong>941.99</strong>,<strong>864</strong>,<strong>673.99</strong>,<strong>1152</strong>,<strong>1123</strong>,<strong>1691.99</strong>,<strong>723</strong>,<strong>787</strong>,<strong>1061.99</strong>,,lose,lose,lose,5star,lose,lose,lose,3star,1star,lose,lose,lose,<strong>1229.99</strong>,<strong>1008</strong>,Option4,Option8,Option9
7,1614087858433,23/02/2021 13:44:18,1614087858387,0,23/02/2021 13:44:18,27662,6,task-2vgc,,10290639,5f589273fa1e3100097f07f6,3131016,,complete,,60350360f6d9c16f165ab78f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.182,2048x1152,2048x966,,Hybrid 2 bruno sequence,5,1,1,1,12,1,5,C3,Zone3,timelimit_screen,4000.3199999999997,,,,,0,1,0,,,1,,1,sequence,,,<strong>799.99</strong>,<strong>941.99</strong>,<strong>864</strong>,<strong>673.99</strong>,<strong>1152</strong>,<strong>1123</strong>,<strong>1691.99</strong>,<strong>723</strong>,<strong>787</strong>,<strong>1061.99</strong>,,lose,lose,lose,5star,lose,lose,lose,3star,1star,lose,lose,lose,<strong>1229.99</strong>,<strong>1008</strong>,Option4,Option8,Option9
8,1614087859707,23/02/2021 13:44:19,1614087859660,0,23/02/2021 13:44:19,27662,6,task-2vgc,,10290639,5f589273fa1e3100097f07f6,3131016,,complete,,60350360f6d9c16f165ab78f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.182,2048x1152,2048x966,,Hybrid 2 bruno sequence,5,1,1,1,12,1,6,D3,lose,response_button_text,1265.6949999945937,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>799.99</strong>,<strong>941.99</strong>,<strong>864</strong>,<strong>673.99</strong>,<strong>1152</strong>,<strong>1123</strong>,<strong>1691.99</strong>,<strong>723</strong>,<strong>787</strong>,<strong>1061.99</strong>,,lose,lose,lose,5star,lose,lose,lose,3star,1star,lose,lose,lose,<strong>1229.99</strong>,<strong>1008</strong>,Option4,Option8,Option9
9,1614087863690,23/02/2021 13:44:23,1614087863655,0,23/02/2021 13:44:23,27662,6,task-2vgc,,10290639,5f589273fa1e3100097f07f6,3131016,,complete,,60350360f6d9c16f165ab78f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.182,2048x1152,2048x966,,Hybrid 2 bruno sequence,5,1,1,1,12,1,7,C4,Zone3,timelimit_screen,4002.1489999999976,,,,,0,1,0,,,1,,1,sequence,,,<strong>799.99</strong>,<strong>941.99</strong>,<strong>864</strong>,<strong>673.99</strong>,<strong>1152</strong>,<strong>1123</strong>,<strong>1691.99</strong>,<strong>723</strong>,<strong>787</strong>,<strong>1061.99</strong>,,lose,lose,lose,5star,lose,lose,lose,3star,1star,lose,lose,lose,<strong>1229.99</strong>,<strong>1008</strong>,Option4,Option8,Option9
10,1614087864878,23/02/2021 13:44:24,1614087864835,0,23/02/2021 13:44:24,27662,6,task-2vgc,,10290639,5f589273fa1e3100097f07f6,3131016,,complete,,60350360f6d9c16f165ab78f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.182,2048x1152,2048x966,,Hybrid 2 bruno sequence,5,1,1,1,12,1,8,D4,BEST,response_button_text,1173.1099999888102,,,Take this option,1,1,0,0,,,,,1,sequence,,,<strong>799.99</strong>,<strong>941.99</strong>,<strong>864</strong>,<strong>673.99</strong>,<strong>1152</strong>,<strong>1123</strong>,<strong>1691.99</strong>,<strong>723</strong>,<strong>787</strong>,<strong>1061.99</strong>,,lose,lose,lose,5star,lose,lose,lose,3star,1star,lose,lose,lose,<strong>1229.99</strong>,<strong>1008</strong>,Option4,Option8,Option9
11,1614087867894,23/02/2021 13:44:27,1614087867823,0,23/02/2021 13:44:27,27662,6,task-2vgc,,10290639,5f589273fa1e3100097f07f6,3131016,,complete,,60350360f6d9c16f165ab78f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.182,2048x1152,2048x966,,Hybrid 2 bruno sequence,5,1,1,1,12,1,26,5star,advancementZone,timelimit_screen,3000.239999999998,,,,,0,1,0,,,1,,1,sequence,,,<strong>799.99</strong>,<strong>941.99</strong>,<strong>864</strong>,<strong>673.99</strong>,<strong>1152</strong>,<strong>1123</strong>,<strong>1691.99</strong>,<strong>723</strong>,<strong>787</strong>,<strong>1061.99</strong>,,lose,lose,lose,5star,lose,lose,lose,3star,1star,lose,lose,lose,<strong>1229.99</strong>,<strong>1008</strong>,Option4,Option8,Option9
