Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-vvbk,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,TakeOption,PercentTaken,Option1,Option2,Option3,Option4,Option5,Option6,Option7,Option8,Option9,Option10,RecentAnswer,Feedback_1,Feedback_2,Feedback_3,Feedback_4,Feedback_5,Feedback_6,Feedback_7,Feedback_8,Feedback_9,Feedback_10,Feedback_11,Feedback_12,Option11,Option12,5_star,3_star,1_star
27,1614084060020,23/02/2021 12:41:00,1614084059641,0,23/02/2021 12:40:59,27662,6,task-wx11,,10288474,5c9a8410f91d4b000106141b,3130245,,complete,,6034f127f200cf0c9c3a19a4,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,5,5,5,3,2,1,instructions,advancementZone,timelimit_screen,5999.845000000001,,,,,0,1,0,,,1,,,instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1614084063711,23/02/2021 12:41:03,1614084063642,0,23/02/2021 12:41:03,27662,6,task-wx11,,10288474,5c9a8410f91d4b000106141b,3130245,,complete,,6034f127f200cf0c9c3a19a4,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,5,5,5,4,2,1,C1,Zone3,timelimit_screen,4000.0429999999906,,,,,0,1,0,,,1,,1,sequence,,,<strong>839.75</strong>,<strong>673.99</strong>,<strong>383.76</strong>,<strong>989.99</strong>,<strong>864</strong>,<strong>1008</strong>,<strong>552</strong>,<strong>795.99</strong>,<strong>1229.99</strong>,<strong>1322</strong>,,lose,1star,5star,lose,lose,lose,3star,lose,lose,lose,lose,lose,<strong>871.99</strong>,<strong>1763.99</strong>,Option3,Option7,Option2
29,1614084064748,23/02/2021 12:41:04,1614084064501,0,23/02/2021 12:41:04,27662,6,task-wx11,,10288474,5c9a8410f91d4b000106141b,3130245,,complete,,6034f127f200cf0c9c3a19a4,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,5,5,5,4,2,2,D1,Zone3,response_button_text,836.2250000000204,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>839.75</strong>,<strong>673.99</strong>,<strong>383.76</strong>,<strong>989.99</strong>,<strong>864</strong>,<strong>1008</strong>,<strong>552</strong>,<strong>795.99</strong>,<strong>1229.99</strong>,<strong>1322</strong>,,lose,1star,5star,lose,lose,lose,3star,lose,lose,lose,lose,lose,<strong>871.99</strong>,<strong>1763.99</strong>,Option3,Option7,Option2
30,1614084068551,23/02/2021 12:41:08,1614084068492,0,23/02/2021 12:41:08,27662,6,task-wx11,,10288474,5c9a8410f91d4b000106141b,3130245,,complete,,6034f127f200cf0c9c3a19a4,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,5,5,5,4,2,3,C2,Zone3,timelimit_screen,3999.8590000000113,,,,,0,1,0,,,1,,1,sequence,,,<strong>839.75</strong>,<strong>673.99</strong>,<strong>383.76</strong>,<strong>989.99</strong>,<strong>864</strong>,<strong>1008</strong>,<strong>552</strong>,<strong>795.99</strong>,<strong>1229.99</strong>,<strong>1322</strong>,,lose,1star,5star,lose,lose,lose,3star,lose,lose,lose,lose,lose,<strong>871.99</strong>,<strong>1763.99</strong>,Option3,Option7,Option2
31,1614084071143,23/02/2021 12:41:11,1614084070693,0,23/02/2021 12:41:10,27662,6,task-wx11,,10288474,5c9a8410f91d4b000106141b,3130245,,complete,,6034f127f200cf0c9c3a19a4,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,5,5,5,4,2,4,D2,BEST,response_button_text,2178.069999999949,,,Take this option,1,1,0,0,,,,,1,sequence,,,<strong>839.75</strong>,<strong>673.99</strong>,<strong>383.76</strong>,<strong>989.99</strong>,<strong>864</strong>,<strong>1008</strong>,<strong>552</strong>,<strong>795.99</strong>,<strong>1229.99</strong>,<strong>1322</strong>,,lose,1star,5star,lose,lose,lose,3star,lose,lose,lose,lose,lose,<strong>871.99</strong>,<strong>1763.99</strong>,Option3,Option7,Option2
32,1614084073753,23/02/2021 12:41:13,1614084073691,0,23/02/2021 12:41:13,27662,6,task-wx11,,10288474,5c9a8410f91d4b000106141b,3130245,,complete,,6034f127f200cf0c9c3a19a4,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,5,5,5,4,2,28,1star,advancementZone,timelimit_screen,2999.8899999999994,,,,,0,1,0,,,1,,1,sequence,,,<strong>839.75</strong>,<strong>673.99</strong>,<strong>383.76</strong>,<strong>989.99</strong>,<strong>864</strong>,<strong>1008</strong>,<strong>552</strong>,<strong>795.99</strong>,<strong>1229.99</strong>,<strong>1322</strong>,,lose,1star,5star,lose,lose,lose,3star,lose,lose,lose,lose,lose,<strong>871.99</strong>,<strong>1763.99</strong>,Option3,Option7,Option2
33,1614084073833,23/02/2021 12:41:13,1614084073714,0,23/02/2021 12:41:13,27662,6,task-wx11,,10288474,5c9a8410f91d4b000106141b,3130245,,complete,,6034f127f200cf0c9c3a19a4,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,5,5,5,4,2,29,next,content,timelimit_screen,16.66599999999744,,,,,0,1,0,,,1,,1,sequence,,,<strong>839.75</strong>,<strong>673.99</strong>,<strong>383.76</strong>,<strong>989.99</strong>,<strong>864</strong>,<strong>1008</strong>,<strong>552</strong>,<strong>795.99</strong>,<strong>1229.99</strong>,<strong>1322</strong>,,lose,1star,5star,lose,lose,lose,3star,lose,lose,lose,lose,lose,<strong>871.99</strong>,<strong>1763.99</strong>,Option3,Option7,Option2
34,1614084079990,23/02/2021 12:41:19,1614084079709,0,23/02/2021 12:41:19,27662,6,task-wx11,,10288474,5c9a8410f91d4b000106141b,3130245,,complete,,6034f127f200cf0c9c3a19a4,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,5,5,5,5,3,1,instructions,advancementZone,timelimit_screen,5999.868000000002,,,,,0,1,0,,,1,,,instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1614084083775,23/02/2021 12:41:23,1614084083709,0,23/02/2021 12:41:23,27662,6,task-wx11,,10288474,5c9a8410f91d4b000106141b,3130245,,complete,,6034f127f200cf0c9c3a19a4,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,5,5,5,6,3,1,C1,Zone3,timelimit_screen,4000.0510000000068,,,,,0,1,0,,,1,,1,sequence,,,<strong>1709</strong>,<strong>1061.99</strong>,<strong>749.99</strong>,<strong>799.99</strong>,<strong>1152</strong>,<strong>1123</strong>,<strong>723</strong>,<strong>720</strong>,<strong>768</strong>,<strong>1253.99</strong>,,lose,lose,1star,lose,lose,lose,3star,5star,lose,lose,lose,lose,<strong>989.99</strong>,<strong>811</strong>,Option8,Option7,Option3
36,1614084084807,23/02/2021 12:41:24,1614084084778,0,23/02/2021 12:41:24,27662,6,task-wx11,,10288474,5c9a8410f91d4b000106141b,3130245,,complete,,6034f127f200cf0c9c3a19a4,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,5,5,5,6,3,2,D1,Zone3,response_button_text,1048.5699999999342,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>1709</strong>,<strong>1061.99</strong>,<strong>749.99</strong>,<strong>799.99</strong>,<strong>1152</strong>,<strong>1123</strong>,<strong>723</strong>,<strong>720</strong>,<strong>768</strong>,<strong>1253.99</strong>,,lose,lose,1star,lose,lose,lose,3star,5star,lose,lose,lose,lose,<strong>989.99</strong>,<strong>811</strong>,Option8,Option7,Option3
